datetime,voltage,air_temp,baro,humidity,air_temp_internal,voltage_backup
2022-06-03 23:30:00,16.7,6.5,756,100,24.4,16.7
2022-06-04 00:00:00,16.7,5.9,756.8,100,23.5,16.7
2022-06-04 00:30:00,16.7,5.2,757.1,100,22.8,16.7
2022-06-04 01:00:00,16.7,4.5,757.4,100,21.9,16.6
2022-06-04 01:30:00,16.7,4.1,757.3,100,21.4,16.7
2022-06-04 02:00:00,16.7,3.6,757.7,100,20.7,16.7
2022-06-04 02:30:00,16.7,3.4,758.1,100,20.3,16.6
2022-06-04 03:00:00,16.7,3.2,757.9,100,20.1,16.7
2022-06-04 03:30:00,16.7,2.9,757.8,100,19.7,16.7
2022-06-04 04:00:00,16.7,2.6,758.3,100,19.4,16.7
2022-06-04 04:30:00,16.7,2.4,758.4,100,19.3,16.7
2022-06-04 05:00:00,16.7,1.9,759.1,100,18.9,16.6
2022-06-04 05:30:00,16.7,1.8,759.2,100,18.6,16.7
2022-06-04 06:00:00,16.6,1.5,759.1,100,18.1,16.7
2022-06-04 06:30:00,16.6,1.2,760,100,18,16.7
2022-06-04 07:00:00,16.7,1.2,760.1,100,17.9,16.7
2022-06-04 07:30:00,16.7,0.9,760.1,100,17.4,16.7
2022-06-04 08:00:00,16.6,1.2,760.7,100,17.4,16.7
2022-06-04 08:30:00,16.7,4,760.8,100,18.5,16.7
2022-06-04 09:00:00,16.6,6.3,761.3,100,21.1,16.7
2022-06-04 09:30:00,16.7,8.5,761.6,100,23.8,16.7
2022-06-04 10:00:00,16.7,9.1,761.8,97.6,25.6,16.7
2022-06-04 10:30:00,16.6,11,761.7,81.5,26.2,16.6
2022-06-04 11:00:00,16.7,11.3,761.9,80,25.6,16.7
2022-06-04 11:30:00,16.7,11.7,762,75.2,25.2,16.6
2022-06-04 12:00:00,16.7,12.8,762.2,73,25,16.6
2022-06-04 12:30:00,16.6,14.4,761.7,65.1,25.2,16.7
2022-06-04 13:00:00,16.7,14.3,762,62.4,24.9,16.7
2022-06-04 13:30:00,16.6,14.4,761.4,58.2,24,16.6
2022-06-04 14:00:00,16.6,14.5,761.2,57,23.1,16.7
2022-06-04 14:30:00,16.7,14.7,761.5,56.2,22.6,16.7
2022-06-04 15:00:00,16.7,14.5,761.3,52.4,22,16.7
2022-06-04 15:30:00,16.7,13.9,761.2,57.5,21.6,16.7
2022-06-04 16:00:00,16.7,13.1,761.7,59.2,21.3,16.7
2022-06-04 16:30:00,16.7,12.4,762.1,60.7,21,16.7
2022-06-04 17:00:00,16.7,10.9,761.8,69,21,16.7
2022-06-04 17:30:00,16.7,8.3,762,83.5,21.4,16.7
2022-06-04 18:00:00,16.7,7.1,762.4,90.3,21.7,16.7
2022-06-04 18:30:00,16.7,6,762.9,94.6,22,16.7
2022-06-04 19:00:00,16.7,5.3,762.6,97.1,21.9,16.6
2022-06-04 19:30:00,16.7,4.6,762.6,98.9,21.5,16.7
2022-06-04 20:00:00,16.7,4.4,762.6,100,21.3,16.7
2022-06-04 20:30:00,16.7,3.8,762.6,100,20.8,16.7
2022-06-04 21:00:00,16.7,3.9,762.7,100,20.5,16.6
2022-06-04 21:30:00,16.7,3.6,762.5,100,20.5,16.7
2022-06-04 22:00:00,16.7,3.1,762.6,100,20.2,16.7
2022-06-04 22:30:00,16.7,2.8,762.7,100,19.6,16.7
2022-06-04 23:00:00,16.6,2.4,763.1,100,19.3,16.7
2022-06-04 23:30:00,16.7,2.3,762.9,100,18.8,16.7
2022-06-05 00:00:00,16.6,2.3,763.1,100,18.7,16.7
2022-06-05 00:30:00,16.7,1.6,763.2,100,18.6,16.7
2022-06-05 01:00:00,16.7,1.9,763.1,100,18.2,16.6
2022-06-05 01:30:00,16.6,1.4,763.3,100,18.1,16.6
2022-06-05 02:00:00,16.7,1.4,762.9,100,18.1,16.6
2022-06-05 02:30:00,16.7,1.3,762.8,100,17.7,16.7
2022-06-05 03:00:00,16.7,1.5,763,100,18.1,16.7
2022-06-05 03:30:00,16.7,0.9,762.5,100,17.7,16.7
2022-06-05 04:00:00,16.7,1.3,762.7,100,17.4,16.7
2022-06-05 04:30:00,16.7,1.5,762.5,100,18,16.7
2022-06-05 05:00:00,16.7,1,762.8,100,17.6,16.6
2022-06-05 05:30:00,16.7,0.7,762.9,100,17.2,16.7
2022-06-05 06:00:00,16.7,1.4,762.4,100,17.5,16.7
2022-06-05 06:30:00,16.7,1.3,762.2,100,17.8,16.6
2022-06-05 07:00:00,16.7,1.1,762.1,100,17.7,16.7
2022-06-05 07:30:00,16.7,2.7,762.2,100,18.5,16.7
2022-06-05 08:00:00,16.7,3.9,762.2,100,19.5,16.7
2022-06-05 08:30:00,16.6,6.3,762.1,100,21.2,16.7
2022-06-05 09:00:00,16.6,5.5,762.1,94.8,22.2,16.7
2022-06-05 09:30:00,16.7,6,762.2,94.4,22.1,16.7
2022-06-05 10:00:00,16.7,6.5,761.9,96,22.6,16.6
2022-06-05 10:30:00,16.7,7.3,761.8,94.8,23.1,16.7
2022-06-05 11:00:00,16.7,8.1,761.4,89.2,23.6,16.7
2022-06-05 11:30:00,16.7,8.3,761.4,88.1,23.6,16.7
2022-06-05 12:00:00,16.6,8.5,761.4,86.8,23.7,16.7
2022-06-05 12:30:00,16.7,8.3,760.8,91.5,23.7,16.7
2022-06-05 13:00:00,16.7,8.5,760.6,92.2,24.2,16.7
2022-06-05 13:30:00,16.7,8.6,760.1,94.9,24.5,16.7
2022-06-05 14:00:00,16.7,8.8,759.5,95.6,25.1,16.7
2022-06-05 14:30:00,16.7,8.8,759.8,99.7,25.6,16.6
2022-06-05 15:00:00,16.7,8.8,759.1,100,26,16.7
2022-06-05 15:30:00,16.6,8.8,759.3,100,26,16.6
2022-06-05 16:00:00,16.7,8.8,759.3,100,26.1,16.7
2022-06-05 16:30:00,16.7,8.8,759.2,100,26.3,16.7
2022-06-05 17:00:00,16.6,8.6,759.1,100,26.1,16.7
2022-06-05 17:30:00,16.6,8.7,759.1,100,26.1,16.7
2022-06-05 18:00:00,16.7,8.9,759.6,100,26.3,16.7
2022-06-05 18:30:00,16.7,8.9,759.4,100,26.3,16.7
2022-06-05 19:00:00,16.6,9,759.3,100,26.3,16.7
2022-06-05 19:30:00,16.6,9.1,758.9,100,26.4,16.7
2022-06-05 20:00:00,16.7,10.6,759,100,27,16.7
2022-06-05 20:30:00,16.6,9.8,759,100,27.2,16.7
2022-06-05 21:00:00,16.6,11.6,758.4,100,28.2,16.7
2022-06-05 21:30:00,16.6,12.4,758.3,100,29.5,16.7
2022-06-05 22:00:00,16.7,13,758.5,100,30.3,16.7
2022-06-05 22:30:00,16.7,13.5,759,98.1,31,16.7
2022-06-05 23:00:00,16.7,13.8,759.1,95.4,31.2,16.6
2022-06-05 23:30:00,16.7,13.9,758.9,95.1,30.9,16.7
2022-06-06 00:00:00,16.7,14.3,759.1,92.4,31.1,16.7
2022-06-06 00:30:00,16.7,13.9,758.8,94.9,30.8,16.7
2022-06-06 01:00:00,16.7,13.3,758.4,99.3,30.9,16.7
2022-06-06 01:30:00,16.7,12.4,758.8,100,30.7,16.7
2022-06-06 02:00:00,16.6,12.8,758.6,99.7,30.6,16.7
2022-06-06 02:30:00,16.7,13,758.7,100,30.8,16.7
2022-06-06 03:00:00,16.7,12.9,758.5,100,30.8,16.6
2022-06-06 03:30:00,16.7,12.9,758.8,100,30.8,16.6
2022-06-06 04:00:00,16.7,12.9,758.4,100,30.8,16.7
2022-06-06 04:30:00,16.7,13,758.4,99.6,30.9,16.7
2022-06-06 05:00:00,16.7,13,758.1,99,30.8,16.7
2022-06-06 05:30:00,16.7,13.1,758.8,99.4,30.8,16.7
2022-06-06 06:00:00,16.7,13.2,758.7,100,30.9,16.7
2022-06-06 06:30:00,16.7,13,758.4,100,31.1,16.7
2022-06-06 07:00:00,16.7,12.8,758.7,100,31,16.7
2022-06-06 07:30:00,16.7,12.8,759.3,99.9,31,16.6
2022-06-06 08:00:00,16.7,12.8,759.3,98.3,30.8,16.7
2022-06-06 08:30:00,16.7,12.8,760.3,98.3,30.7,16.7
2022-06-06 09:00:00,16.7,13.8,760,95.1,30.9,16.7
2022-06-06 09:30:00,16.7,14.5,759.6,89.7,31.1,16.7
2022-06-06 10:00:00,16.7,17.2,760.3,77.9,31.4,16.7
2022-06-06 10:30:00,16.7,16.3,760.1,78.9,31.4,16.7
2022-06-06 11:00:00,16.7,15.8,759.7,82.3,31.1,16.7
2022-06-06 11:30:00,16.7,16.3,759.8,81.1,31,16.7
2022-06-06 12:00:00,16.7,16.4,759.8,78.2,31,16.7
2022-06-06 12:30:00,16.6,16.5,759.5,78.5,30.8,16.7
2022-06-06 13:00:00,16.7,16.8,759.4,76.3,29.5,16.7
2022-06-06 13:30:00,16.7,16.5,759.5,78.3,29.3,16.7
2022-06-06 14:00:00,16.7,16.3,759.5,79.9,29.5,16.7
2022-06-06 14:30:00,16.7,15.8,759.7,83,30,16.7
2022-06-06 15:00:00,16.7,15.9,759.3,83.6,30.2,16.6
2022-06-06 15:30:00,16.7,15.7,759.2,85.1,30.6,16.6
2022-06-06 16:00:00,16.6,15.4,759.3,86.4,30.7,16.7
2022-06-06 16:30:00,16.7,14.5,759.2,89.1,30.5,16.7
2022-06-06 17:00:00,16.7,13.2,759.4,94.7,30.6,16.6
2022-06-06 17:30:00,16.6,12,759.4,98.4,30.6,16.7
2022-06-06 18:00:00,16.7,11.3,759.7,100,30.1,16.6
2022-06-06 18:30:00,16.7,10.5,759.2,100,29.1,16.7
2022-06-06 19:00:00,16.7,9.8,759.7,100,28.3,16.7
2022-06-06 19:30:00,16.7,9.7,759.9,100,27.6,16.6
2022-06-06 20:00:00,16.7,9.7,759.8,100,27.3,16.7
2022-06-06 20:30:00,16.7,9.6,759.6,100,27.3,16.7
2022-06-06 21:00:00,16.6,9.9,759.6,100,27.3,16.6
2022-06-06 21:30:00,16.7,10.5,759.4,100,27.8,16.7
2022-06-06 22:00:00,16.7,10.9,759.1,100,28.3,16.7
2022-06-06 22:30:00,16.7,11.2,759,100,28.6,16.7
2022-06-06 23:00:00,16.7,11.1,759.3,100,28.8,16.7
2022-06-06 23:30:00,16.6,11,759.5,100,28.8,16.6
2022-06-07 00:00:00,16.7,11,759.3,100,28.8,16.7
2022-06-07 00:30:00,16.7,10.9,759.1,100,28.6,16.7
2022-06-07 01:00:00,16.7,10.7,758.8,100,28.4,16.7
2022-06-07 01:30:00,16.7,10.8,758.2,100,28.4,16.6
2022-06-07 02:00:00,16.7,10.7,758.1,100,28.3,16.7
2022-06-07 02:30:00,16.7,10.7,758.3,100,28.4,16.7
2022-06-07 03:00:00,16.7,10.7,758,100,28.3,16.7
2022-06-07 03:30:00,16.7,10.7,757.3,100,28.4,16.7
2022-06-07 04:00:00,16.7,10.8,757.3,100,28.3,16.7
2022-06-07 04:30:00,16.7,10.8,756.9,100,28.4,16.7
2022-06-07 05:00:00,16.7,11,757,100,28.4,16.7
2022-06-07 05:30:00,16.7,11.2,757,100,28.8,16.7
2022-06-07 06:00:00,16.7,10.9,756.4,100,28.8,16.7
2022-06-07 06:30:00,16.7,11,755.9,100,28.7,16.7
2022-06-07 07:00:00,16.7,11.1,755.5,100,28.9,16.7
2022-06-07 07:30:00,16.7,11.5,756.2,100,29,16.7
2022-06-07 08:00:00,16.7,12.3,755.6,100,29.4,16.7
2022-06-07 08:30:00,16.6,12.6,755.9,100,30.3,16.7
2022-06-07 09:00:00,16.7,13,755.8,100,30.7,16.7
2022-06-07 09:30:00,16.7,13.4,755,100,30.9,16.7
2022-06-07 10:00:00,16.7,13.7,755.4,100,31.4,16.6
2022-06-07 10:30:00,16.7,13.9,755.9,100,31.6,16.7
2022-06-07 11:00:00,16.6,14.3,755.5,94.6,32,16.7
2022-06-07 11:30:00,16.7,14.6,755,88.9,31.4,16.7
2022-06-07 12:00:00,16.6,14.7,755,89.2,31.1,16.6
2022-06-07 12:30:00,16.7,15,754.5,86.5,31.1,16.7
2022-06-07 13:00:00,16.7,15.4,754.3,81.1,30.8,16.7
2022-06-07 13:30:00,16.7,15.3,753.8,81.3,30.3,16.7
2022-06-07 14:00:00,16.7,15.1,753.6,82.4,29.9,16.7
2022-06-07 14:30:00,16.7,15.1,753.5,83.1,29.9,16.7
2022-06-07 15:00:00,16.7,13.4,752.9,100,30.3,16.7
2022-06-07 15:30:00,16.7,13.7,751.8,100,31,16.7
2022-06-07 16:00:00,16.6,14.6,751.9,98.3,31.9,16.7
2022-06-07 16:30:00,16.7,14.5,751.5,98.5,32.1,16.7
2022-06-07 17:00:00,16.7,14,750.9,100,31.9,16.7
2022-06-07 17:30:00,16.7,13.9,751.3,100,31.8,16.7
2022-06-07 18:00:00,16.7,13.9,751.1,100,31.8,16.6
2022-06-07 18:30:00,16.6,14,750.9,100,31.9,16.7
2022-06-07 19:00:00,16.7,13.9,750.7,100,32,16.7
2022-06-07 19:30:00,16.6,13.8,750.9,100,31.9,16.7
2022-06-07 20:00:00,16.7,13.7,750.4,100,31.8,16.7
2022-06-07 20:30:00,16.7,12.8,750.5,100,31.4,16.7
2022-06-07 21:00:00,16.6,12.8,750.7,100,31,16.7
2022-06-07 21:30:00,16.7,12.7,751,100,30.7,16.7
2022-06-07 22:00:00,16.7,11.8,751,100,30.1,16.7
2022-06-07 22:30:00,16.7,11.4,751.2,100,29.7,16.7
2022-06-07 23:00:00,16.7,11.6,750.7,100,29.5,16.7
2022-06-07 23:30:00,16.7,11.6,751.4,100,29.4,16.7
2022-06-08 00:00:00,16.6,11.5,751.2,100,29.4,16.7
2022-06-08 00:30:00,16.7,10.9,750.7,100,29.1,16.7
2022-06-08 01:00:00,16.7,10,751.2,100,28.5,16.7
2022-06-08 01:30:00,16.7,9.5,751.1,100,27.6,16.7
2022-06-08 02:00:00,16.7,9.4,751,100,27.1,16.6
2022-06-08 02:30:00,16.7,9.3,750.7,100,26.9,16.6
2022-06-08 03:00:00,16.7,9.8,751.1,100,26.8,16.7
2022-06-08 03:30:00,16.7,11.3,750.8,100,28.2,16.6
2022-06-08 04:00:00,16.7,9.5,751.1,100,28,16.7
2022-06-08 04:30:00,16.7,9.7,750.7,100,27.1,16.7
2022-06-08 05:00:00,16.6,10.4,751,100,27.7,16.7
2022-06-08 05:30:00,16.7,9.1,750.8,100,27.4,16.7
2022-06-08 06:00:00,16.6,8.1,751.3,100,26.3,16.7
2022-06-08 06:30:00,16.7,7.9,751,100,25.5,16.7
2022-06-08 07:00:00,16.6,7.5,751.7,100,25.1,16.7
2022-06-08 07:30:00,16.6,7.2,751.4,100,24.7,16.7
2022-06-08 08:00:00,16.6,7.2,752.2,100,24.3,16.7
2022-06-08 08:30:00,16.7,8.8,752,100,24.8,16.7
2022-06-08 09:00:00,16.7,10.9,752.3,100,27,16.7
2022-06-08 09:30:00,16.7,12.3,752,100,28.9,16.7
2022-06-08 10:00:00,16.7,12.6,752.7,97.4,29.7,16.7
2022-06-08 10:30:00,16.7,14.4,752.1,85.4,30.1,16.7
2022-06-08 11:00:00,16.7,15.9,751.8,79,30.1,16.7
2022-06-08 11:30:00,16.7,15.5,751.5,78.6,30,16.7
2022-06-08 12:00:00,16.7,15.4,751.4,79.2,29.5,16.7
2022-06-08 12:30:00,16.7,14.1,751.2,84.7,29.1,16.7
2022-06-08 13:00:00,16.7,13.4,750.8,92.2,28.9,16.7
2022-06-08 13:30:00,16.7,13.6,751.2,87.7,29.1,16.7
2022-06-08 14:00:00,16.6,13.4,750.5,88.5,28.9,16.7
2022-06-08 14:30:00,16.7,13.6,749.8,90.5,29.3,16.6
2022-06-08 15:00:00,16.7,13.7,750.4,91.3,29.6,16.7
2022-06-08 15:30:00,16.7,13.4,749.5,92.3,29.9,16.7
2022-06-08 16:00:00,16.7,13.2,749.4,95,29.9,16.7
2022-06-08 16:30:00,16.7,13,749.4,93.4,30.1,16.7
2022-06-08 17:00:00,16.7,12.6,749.2,96.2,29.8,16.7
2022-06-08 17:30:00,16.6,10.9,749.8,92.6,29.5,16.7
2022-06-08 18:00:00,16.6,9.3,749.7,100,27.8,16.7
2022-06-08 18:30:00,16.7,8.9,749,100,26.7,16.7
2022-06-08 19:00:00,16.7,8.7,749.6,100,26.3,16.6
2022-06-08 19:30:00,16.6,8.7,749,100,26.3,16.7
2022-06-08 20:00:00,16.7,8.6,748.7,100,26,16.7
2022-06-08 20:30:00,16.7,8.9,749.1,100,26,16.7
2022-06-08 21:00:00,16.7,8.9,748.9,100,26.3,16.7
2022-06-08 21:30:00,16.6,8.8,748.9,100,26.2,16.7
2022-06-08 22:00:00,16.6,9.1,748.1,100,26.3,16.7
2022-06-08 22:30:00,16.7,9,749,100,26.3,16.7
2022-06-08 23:00:00,16.7,8.4,748.1,100,26.1,16.7
2022-06-08 23:30:00,16.7,8.2,748.3,100,25.8,16.7
2022-06-09 00:00:00,16.7,8.1,748.2,100,25.6,16.7
2022-06-09 00:30:00,16.7,8.4,747.2,100,25.5,16.6
2022-06-09 01:00:00,16.6,7.9,747.6,100,25.5,16.7
2022-06-09 01:30:00,16.7,7.5,747.1,100,25.1,16.7
2022-06-09 02:00:00,16.7,7.2,747.4,100,24.8,16.7
2022-06-09 02:30:00,16.7,7.1,747,100,24.5,16.7
2022-06-09 03:00:00,16.7,7.4,746.5,100,24.5,16.7
2022-06-09 03:30:00,16.7,7.5,746.2,100,24.7,16.6
2022-06-09 04:00:00,16.7,7,745.5,100,24.5,16.7
2022-06-09 04:30:00,16.7,8.4,745.3,100,24.4,16.6
2022-06-09 05:00:00,16.7,10.1,745.5,100,26,16.7
2022-06-09 05:30:00,16.7,10.6,744.7,100,27.4,16.7
2022-06-09 06:00:00,16.7,9.9,745.6,100,28,16.7
2022-06-09 06:30:00,16.7,10.4,744.6,100,27.8,16.7
2022-06-09 07:00:00,16.7,10.8,745,100,28.2,16.7
2022-06-09 07:30:00,16.7,10.6,744.3,100,28.3,16.6
2022-06-09 08:00:00,16.7,9.8,743.7,100,28.2,16.6
2022-06-09 08:30:00,16.6,9.2,743.7,100,27.3,16.7
2022-06-09 09:00:00,16.7,10,744,100,27.1,16.6
2022-06-09 09:30:00,16.7,11.8,743.6,100,28.3,16.7
2022-06-09 10:00:00,16.7,11.9,743.7,99.5,29,16.6
2022-06-09 10:30:00,16.6,12,743.9,100,29.5,16.7
2022-06-09 11:00:00,16.6,12.9,742.4,100,30.3,16.7
2022-06-09 11:30:00,16.7,13.6,742.1,94.4,30.9,16.7
2022-06-09 12:00:00,16.7,15.9,741.4,79.2,31.6,16.6
2022-06-09 12:30:00,16.7,13.3,741.8,94.9,30.7,16.7
2022-06-09 13:00:00,16.7,14.5,740.8,91.6,30.7,16.6
2022-06-09 13:30:00,16.7,13.4,740.8,80.8,29.7,16.6
2022-06-09 14:00:00,16.7,12.9,741.3,73.7,27.4,16.7
2022-06-09 14:30:00,16.7,11.1,741.5,84.4,26,16.7
2022-06-09 15:00:00,16.7,11.5,741.7,84.8,26.3,16.7
2022-06-09 15:30:00,16.7,10.9,742.2,83.7,25.8,16.7
2022-06-09 16:00:00,16.7,11.6,742,80.9,26,16.7
2022-06-09 16:30:00,16.7,10.7,742.1,83.8,25.4,16.7
2022-06-09 17:00:00,16.7,9.9,742.8,87.7,25,16.6
2022-06-09 17:30:00,16.7,9.3,742.4,92.7,25,16.6
2022-06-09 18:00:00,16.6,8.5,742.7,94.7,24.9,16.7
2022-06-09 18:30:00,16.6,7.8,743.9,100,24.7,16.7
2022-06-09 19:00:00,16.7,7.2,743.6,100,24.7,16.7
2022-06-09 19:30:00,16.7,6.4,744.1,100,24,16.7
2022-06-09 20:00:00,16.7,6.7,743.9,100,23.7,16.6
2022-06-09 20:30:00,16.6,7,743.7,100,23.9,16.6
2022-06-09 21:00:00,16.7,6.5,744.3,100,23.9,16.7
2022-06-09 21:30:00,16.7,6,744.2,100,23.5,16.7
2022-06-09 22:00:00,16.7,5.5,744.1,100,22.9,16.7
2022-06-09 22:30:00,16.7,5.2,743.9,100,22.5,16.7
2022-06-09 23:00:00,16.7,4.7,744,100,21.9,16.7
2022-06-09 23:30:00,16.7,5.2,744.1,100,21.9,16.6
2022-06-10 00:00:00,16.7,4.9,743.7,100,22,16.7
2022-06-10 00:30:00,16.7,4.6,743.6,100,21.8,16.7
2022-06-10 01:00:00,16.7,4.4,742.8,100,21.4,16.7
2022-06-10 01:30:00,16.7,4.2,742.3,100,21.1,16.7
2022-06-10 02:00:00,16.7,4.7,741.9,100,21.2,16.7
2022-06-10 02:30:00,16.7,10.2,741.5,100,23.8,16.7
2022-06-10 03:00:00,16.7,10.8,740.6,95.2,26.3,16.7
2022-06-10 03:30:00,16.6,10.7,740.2,97.7,27.5,16.6
2022-06-10 04:00:00,16.7,10.7,738.8,92.4,27.7,16.7
2022-06-10 04:30:00,16.7,11.4,738.6,90.9,27.3,16.7
2022-06-10 05:00:00,16.7,11.1,738.3,98.8,27.9,16.6
2022-06-10 05:30:00,16.7,10.2,738.2,99.8,28,16.7
2022-06-10 06:00:00,16.7,9.3,738.6,100,27.5,16.7
2022-06-10 06:30:00,16.7,8,739.1,100,26.3,16.7
2022-06-10 07:00:00,16.7,7.6,739.3,100,25.4,16.7
2022-06-10 07:30:00,16.7,7.6,740,100,24.9,16.7
2022-06-10 08:00:00,16.7,7.6,740.4,100,24.8,16.7
2022-06-10 08:30:00,16.7,8.1,740.1,100,25.2,16.7
2022-06-10 09:00:00,16.6,10.1,740.9,100,26.3,16.6
2022-06-10 09:30:00,16.7,9.4,740.8,100,26.8,16.7
2022-06-10 10:00:00,16.7,10.3,741.3,100,27.3,16.7
2022-06-10 10:30:00,16.7,11.8,741.1,91.7,27.7,16.7
2022-06-10 11:00:00,16.7,13.5,741,74.7,28.1,16.7
2022-06-10 11:30:00,16.6,13.6,741.6,69.6,27,16.6
2022-06-10 12:00:00,16.7,13.7,741.3,72.2,26.2,16.7
2022-06-10 12:30:00,16.7,13.9,741,64.3,25.5,16.7
2022-06-10 13:00:00,16.6,13.4,741.6,64.1,24.4,16.7
2022-06-10 13:30:00,16.7,13.9,741.7,63.3,24.1,16.6
2022-06-10 14:00:00,16.7,13,742.6,63.1,23.9,16.7
2022-06-10 14:30:00,16.6,14.2,742.3,60.1,23.3,16.7
2022-06-10 15:00:00,16.7,13.9,742.8,58.5,22.9,16.7
2022-06-10 15:30:00,16.7,13.5,742.8,58.5,22.5,16.7
2022-06-10 16:00:00,16.7,13.9,743.5,58.3,22.3,16.7
2022-06-10 16:30:00,16.6,12.6,742.6,60.1,21.8,16.7
2022-06-10 17:00:00,16.6,11.1,742.7,72.2,21.6,16.7
2022-06-10 17:30:00,16.7,10,742.3,76,22.4,16.7
2022-06-10 18:00:00,16.7,10.1,741.7,71.7,22.3,16.7
2022-06-10 18:30:00,16.7,11,741.4,74,22.3,16.7
2022-06-10 19:00:00,16.7,12,742.1,74.8,23.7,16.7
2022-06-10 19:30:00,16.7,11.8,741.4,75.2,24.4,16.7
2022-06-10 20:00:00,16.7,10.7,741.7,85.7,25,16.7
2022-06-10 20:30:00,16.7,10.8,741.5,87.8,25.5,16.6
2022-06-10 21:00:00,16.7,10.8,741.2,91.4,26.2,16.6
2022-06-10 21:30:00,16.7,9.9,740.5,95.6,26.4,16.7
2022-06-10 22:00:00,16.7,9.2,740.5,97.6,26.5,16.7
2022-06-10 22:30:00,16.7,9.3,740.6,95.7,26.3,16.7
2022-06-10 23:00:00,16.7,9.4,741,94.1,26.2,16.7
2022-06-10 23:30:00,16.6,8.4,741.2,100,25.7,16.6
2022-06-11 00:00:00,16.7,8.3,741.6,100,25.7,16.7
2022-06-11 00:30:00,16.7,8.4,741.2,100,25.7,16.7
2022-06-11 01:00:00,16.7,8.4,741.4,100,25.8,16.7
2022-06-11 01:30:00,16.6,7.9,741.5,100,25.7,16.7
2022-06-11 02:00:00,16.7,7.4,741.6,100,25.2,16.7
2022-06-11 02:30:00,16.7,7.3,741.1,100,24.8,16.6
2022-06-11 03:00:00,16.6,6.9,741.2,100,24.4,16.6
2022-06-11 03:30:00,16.7,6.7,740.9,100,24.1,16.7
2022-06-11 04:00:00,16.7,6.4,740.3,100,23.8,16.7
2022-06-11 04:30:00,16.7,6.8,740.2,100,23.9,16.7
2022-06-11 05:00:00,16.6,6.9,740.4,100,23.9,16.7
2022-06-11 05:30:00,16.7,6.9,740,100,24,16.6
2022-06-11 06:00:00,16.6,7.8,739.9,100,24.3,16.7
2022-06-11 06:30:00,16.7,7.3,739.7,100,24.8,16.6
2022-06-11 07:00:00,16.6,6.6,739.7,100,24.3,16.6
2022-06-11 07:30:00,16.7,6.8,740.5,100,24.2,16.6
2022-06-11 08:00:00,16.7,7.1,741.2,100,24.3,16.7
2022-06-11 08:30:00,16.6,8,740.9,100,24.7,16.7
2022-06-11 09:00:00,16.7,9.5,741.4,100,25.7,16.6
2022-06-11 09:30:00,16.7,11.9,741.4,75.3,26.4,16.7
2022-06-11 10:00:00,16.6,9.5,742.2,89.5,25.7,16.6
2022-06-11 10:30:00,16.7,9.4,742.2,90.2,25.4,16.6
2022-06-11 11:00:00,16.7,9.4,742.5,83.9,25.1,16.7
2022-06-11 11:30:00,16.7,10.8,742.1,79.8,24.7,16.7
2022-06-11 12:00:00,16.6,11.6,742.4,75.1,25,16.7
2022-06-11 12:30:00,16.7,12.2,742.6,72.2,24.6,16.7
2022-06-11 13:00:00,16.7,11.7,742.5,76.9,24.5,16.7
2022-06-11 13:30:00,16.6,10.4,743.2,77.4,24,16.7
2022-06-11 14:00:00,16.7,10.9,743,74.1,24.1,16.7
2022-06-11 14:30:00,16.7,11,743.1,77.9,24,16.7
2022-06-11 15:00:00,16.7,11.2,743.3,72,23.7,16.7
2022-06-11 15:30:00,16.7,11.1,743.6,72.3,23.4,16.7
2022-06-11 16:00:00,16.7,10.4,744.1,81.1,23.4,16.7
2022-06-11 16:30:00,16.6,9.1,744.5,89.6,24,16.7
2022-06-11 17:00:00,16.7,8.7,745,86.9,23.8,16.7
2022-06-11 17:30:00,16.7,7.9,745,91.7,23.6,16.6
2022-06-11 18:00:00,16.6,7.2,744.7,91.9,23.3,16.6
2022-06-11 18:30:00,16.7,6.4,745.6,99.3,22.9,16.7
2022-06-11 19:00:00,16.7,5.9,745.7,100,23.2,16.6
2022-06-11 19:30:00,16.6,5.3,746.1,100,22.8,16.6
2022-06-11 20:00:00,16.7,5.1,746,100,22.2,16.7
2022-06-11 20:30:00,16.7,4.2,745.3,100,21.6,16.6
2022-06-11 21:00:00,16.7,3.7,745.7,100,20.9,16.7
2022-06-11 21:30:00,16.6,3.2,746.4,100,20.4,16.7
2022-06-11 22:00:00,16.6,3,746.6,100,20,16.6
2022-06-11 22:30:00,16.7,2.6,746.8,100,19.6,16.7
2022-06-11 23:00:00,16.7,2.4,746.7,100,19.1,16.7
2022-06-11 23:30:00,16.7,3.9,746.8,100,19.8,16.7
2022-06-12 00:00:00,16.7,3.8,747,100,20.5,16.7
2022-06-12 00:30:00,16.7,3.8,746.5,100,20.5,16.7
2022-06-12 01:00:00,16.7,4,746.1,100,20.7,16.6
2022-06-12 01:30:00,16.7,4.1,745.9,100,20.8,16.7
2022-06-12 02:00:00,16.7,4.1,746.3,100,20.9,16.7
2022-06-12 02:30:00,16.6,3.2,745.7,100,20.4,16.7
2022-06-12 03:00:00,16.7,2.7,745.7,100,19.7,16.6
2022-06-12 03:30:00,16.7,3,745.1,100,19.5,16.7
2022-06-12 04:00:00,16.7,3.3,745.3,100,19.8,16.6
2022-06-12 04:30:00,16.6,3.5,744.7,100,20,16.7
2022-06-12 05:00:00,16.7,3.4,744.8,100,20,16.6
2022-06-12 05:30:00,16.7,4,744.5,100,20.4,16.7
2022-06-12 06:00:00,16.7,4.2,744.2,100,20.9,16.7
