datetime,humidity
2022-08-17 09:30:00,99.1331
2022-08-17 10:00:00,99.8573
2022-08-17 10:30:00,100
2022-08-17 11:00:00,100
2022-08-17 11:30:00,100
2022-08-17 12:00:00,100
2022-08-17 12:30:00,100
2022-08-17 13:00:00,100
2022-08-17 13:30:00,99.8706
2022-08-17 14:00:00,98.9625
2022-08-17 14:30:00,97.4021
2022-08-17 15:00:00,96.7472
2022-08-17 15:30:00,97.0705
2022-08-17 16:00:00,97.1084
2022-08-17 16:30:00,96.4387
2022-08-17 17:00:00,97.1289
2022-08-17 17:30:00,98.4035
2022-08-17 18:00:00,98.6422
2022-08-17 18:30:00,99.0642
2022-08-17 19:00:00,99.0701
2022-08-17 19:30:00,99.0701
2022-08-17 20:00:00,99.3669
2022-08-17 20:30:00,99.9544
2022-08-17 21:00:00,100
2022-08-17 21:30:00,100
2022-08-17 22:00:00,100
2022-08-17 22:30:00,100
2022-08-17 23:00:00,99.8706
2022-08-17 23:30:00,97.5505
2022-08-18 00:00:00,96.2516
2022-08-18 00:30:00,96.8401
2022-08-18 01:00:00,94.5438
2022-08-18 01:30:00,93.6605
2022-08-18 02:00:00,92.5951
2022-08-18 02:30:00,91.8866
2022-08-18 03:00:00,92.8263
2022-08-18 03:30:00,95.2056
2022-08-18 04:00:00,97.0663
2022-08-18 04:30:00,98.1385
2022-08-18 05:00:00,98.6183
2022-08-18 05:30:00,98.5805
2022-08-18 06:00:00,98.935
2022-08-18 06:30:00,99.543
2022-08-18 07:00:00,99.4911
2022-08-18 07:30:00,99.2593
2022-08-18 08:00:00,97.8476
2022-08-18 08:30:00,96.9068
2022-08-18 09:00:00,98.0106
2022-08-18 09:30:00,99.1525
2022-08-18 10:00:00,99.7324
2022-08-18 10:30:00,100
2022-08-18 11:00:00,99.684
2022-08-18 11:30:00,99.0313
2022-08-18 12:00:00,98.3578
2022-08-18 12:30:00,97.6577
2022-08-18 13:00:00,97.8823
2022-08-18 13:30:00,98.3138
2022-08-18 14:00:00,99.1357
2022-08-18 14:30:00,99.6224
2022-08-18 15:00:00,99.9693
2022-08-18 15:30:00,100
2022-08-18 16:00:00,100
2022-08-18 16:30:00,100
2022-08-18 17:00:00,100
2022-08-18 17:30:00,100
2022-08-18 18:00:00,100
2022-08-18 18:30:00,100
2022-08-18 19:00:00,99.1602
2022-08-18 19:30:00,97.5671
2022-08-18 20:00:00,97.0245
2022-08-18 20:30:00,96.9429
2022-08-18 21:00:00,97.2553
2022-08-18 21:30:00,98.0981
2022-08-18 22:00:00,98.7803
2022-08-18 22:30:00,98.926
2022-08-18 23:00:00,99.1096
2022-08-18 23:30:00,99.0776
2022-08-19 00:00:00,99.5964
2022-08-19 00:30:00,99.742
2022-08-19 01:00:00,100
2022-08-19 01:30:00,100
2022-08-19 02:00:00,100
2022-08-19 02:30:00,100
2022-08-19 03:00:00,100
2022-08-19 03:30:00,100
2022-08-19 04:00:00,100
2022-08-19 04:30:00,100
2022-08-19 05:00:00,100
2022-08-19 05:30:00,100
2022-08-19 06:00:00,100
2022-08-19 06:30:00,100
2022-08-19 07:00:00,100
2022-08-19 07:30:00,100
2022-08-19 08:00:00,100
2022-08-19 08:30:00,100
2022-08-19 09:00:00,100
2022-08-19 09:30:00,100
2022-08-19 10:00:00,100
2022-08-19 10:30:00,100
2022-08-19 11:00:00,100
2022-08-19 11:30:00,100
2022-08-19 12:00:00,100
2022-08-19 12:30:00,100
2022-08-19 13:00:00,100
2022-08-19 13:30:00,100
2022-08-19 14:00:00,100
2022-08-19 14:30:00,100
2022-08-19 15:00:00,100
2022-08-19 15:30:00,100
2022-08-19 16:00:00,100
2022-08-19 16:30:00,99.9702
2022-08-19 17:00:00,100
2022-08-19 17:30:00,100
2022-08-19 18:00:00,99.8348
2022-08-19 18:30:00,99.773
2022-08-19 19:00:00,100
2022-08-19 19:30:00,100
2022-08-19 20:00:00,100
2022-08-19 20:30:00,100
2022-08-19 21:00:00,100
2022-08-19 21:30:00,100
2022-08-19 22:00:00,100
2022-08-19 22:30:00,100
2022-08-19 23:00:00,100
2022-08-19 23:30:00,100
2022-08-20 00:00:00,100
2022-08-20 00:30:00,100
2022-08-20 01:00:00,100
2022-08-20 01:30:00,100
2022-08-20 02:00:00,100
2022-08-20 02:30:00,100
2022-08-20 03:00:00,100
2022-08-20 03:30:00,100
2022-08-20 04:00:00,100
2022-08-20 04:30:00,100
2022-08-20 05:00:00,100
2022-08-20 05:30:00,100
2022-08-20 06:00:00,100
2022-08-20 06:30:00,100
2022-08-20 07:00:00,100
2022-08-20 07:30:00,100
2022-08-20 08:00:00,100
2022-08-20 08:30:00,100
2022-08-20 09:00:00,100
2022-08-20 09:30:00,100
2022-08-20 10:00:00,100
2022-08-20 10:30:00,92.7208
2022-08-20 11:00:00,87.2848
2022-08-20 11:30:00,84.6109
2022-08-20 12:00:00,81.7178
2022-08-20 12:30:00,85.3232
2022-08-20 13:00:00,85.5078
2022-08-20 13:30:00,86.6186
2022-08-20 14:00:00,82.6641
2022-08-20 14:30:00,82.4742
2022-08-20 15:00:00,85.0397
2022-08-20 15:30:00,87.331
2022-08-20 16:00:00,86.112
2022-08-20 16:30:00,86.4
2022-08-20 17:00:00,85.1865
2022-08-20 17:30:00,86.2074
2022-08-20 18:00:00,89.6741
2022-08-20 18:30:00,92.9145
2022-08-20 19:00:00,93.9032
2022-08-20 19:30:00,95.9126
2022-08-20 20:00:00,97.6762
2022-08-20 20:30:00,98.1183
2022-08-20 21:00:00,99.1852
2022-08-20 21:30:00,99.9292
2022-08-20 22:00:00,99.1599
2022-08-20 22:30:00,97.5177
2022-08-20 23:00:00,97.0758
2022-08-20 23:30:00,97.7188
2022-08-21 00:00:00,98.941
2022-08-21 00:30:00,99.2029
2022-08-21 01:00:00,99.9909
2022-08-21 01:30:00,99.9571
2022-08-21 02:00:00,100
2022-08-21 02:30:00,100
2022-08-21 03:00:00,100
2022-08-21 03:30:00,100
2022-08-21 04:00:00,100
2022-08-21 04:30:00,100
2022-08-21 05:00:00,100
2022-08-21 05:30:00,100
2022-08-21 06:00:00,100
2022-08-21 06:30:00,98.934
2022-08-21 07:00:00,98.2394
2022-08-21 07:30:00,98.329
2022-08-21 08:00:00,97.0234
2022-08-21 08:30:00,93.7298
2022-08-21 09:00:00,93.2731
2022-08-21 09:30:00,92.851
2022-08-21 10:00:00,87.1894
2022-08-21 10:30:00,88.7155
2022-08-21 11:00:00,83.6461
2022-08-21 11:30:00,82.5134
2022-08-21 12:00:00,84.3793
2022-08-21 12:30:00,82.3617
2022-08-21 13:00:00,88.2463
2022-08-21 13:30:00,83.8249
2022-08-21 14:00:00,77.7582
2022-08-21 14:30:00,76.2381
2022-08-21 15:00:00,82.6724
2022-08-21 15:30:00,86.5383
2022-08-21 16:00:00,80.5696
2022-08-21 16:30:00,81.3266
2022-08-21 17:00:00,83.2445
2022-08-21 17:30:00,81.3289
2022-08-21 18:00:00,86.4182
2022-08-21 18:30:00,83.7818
2022-08-21 19:00:00,86.1682
2022-08-21 19:30:00,87.4978
2022-08-21 20:00:00,87.7803
2022-08-21 20:30:00,87.4958
2022-08-21 21:00:00,91.796
2022-08-21 21:30:00,94.7712
2022-08-21 22:00:00,95.9457
2022-08-21 22:30:00,97.2695
2022-08-21 23:00:00,97.5156
2022-08-21 23:30:00,97.9074
2022-08-22 00:00:00,98.4736
2022-08-22 00:30:00,98.8987
2022-08-22 01:00:00,99.3352
2022-08-22 01:30:00,99.5534
2022-08-22 02:00:00,100
2022-08-22 02:30:00,100
2022-08-22 03:00:00,100
2022-08-22 03:30:00,100
2022-08-22 04:00:00,100
2022-08-22 04:30:00,100
2022-08-22 05:00:00,100
2022-08-22 05:30:00,100
2022-08-22 06:00:00,100
2022-08-22 06:30:00,100
2022-08-22 07:00:00,100
2022-08-22 07:30:00,100
2022-08-22 08:00:00,100
2022-08-22 08:30:00,100
2022-08-22 09:00:00,100
2022-08-22 09:30:00,97.079
2022-08-22 10:00:00,77.0654
2022-08-22 10:30:00,78.5014
2022-08-22 11:00:00,74.2867
2022-08-22 11:30:00,73.823
2022-08-22 12:00:00,66.8534
2022-08-22 12:30:00,67.3084
2022-08-22 13:00:00,64.5978
2022-08-22 13:30:00,68.9373
2022-08-22 14:00:00,67.5681
2022-08-22 14:30:00,73.1563
2022-08-22 15:00:00,85.644
2022-08-22 15:30:00,89.1881
2022-08-22 16:00:00,86.3926
2022-08-22 16:30:00,86.1441
2022-08-22 17:00:00,86.4751
2022-08-22 17:30:00,89.6941
2022-08-22 18:00:00,88.2596
2022-08-22 18:30:00,89.0603
2022-08-22 19:00:00,90.6355
2022-08-22 19:30:00,90.5656
2022-08-22 20:00:00,92.1511
2022-08-22 20:30:00,92.5115
2022-08-22 21:00:00,94.6436
2022-08-22 21:30:00,96.2358
2022-08-22 22:00:00,93.7189
2022-08-22 22:30:00,92.1607
2022-08-22 23:00:00,93.2431
2022-08-22 23:30:00,95.1007
2022-08-23 00:00:00,96.642
2022-08-23 00:30:00,97.3591
2022-08-23 01:00:00,98.1171
2022-08-23 01:30:00,98.8851
2022-08-23 02:00:00,99.3404
2022-08-23 02:30:00,100
2022-08-23 03:00:00,100
2022-08-23 03:30:00,100
2022-08-23 04:00:00,100
2022-08-23 04:30:00,100
2022-08-23 05:00:00,100
2022-08-23 05:30:00,100
2022-08-23 06:00:00,100
2022-08-23 06:30:00,100
2022-08-23 07:00:00,100
2022-08-23 07:30:00,100
2022-08-23 08:00:00,100
2022-08-23 08:30:00,93.6947
2022-08-23 09:00:00,78.4621
2022-08-23 09:30:00,75.4023
2022-08-23 10:00:00,70.2439
2022-08-23 10:30:00,67.4084
2022-08-23 11:00:00,67.073
2022-08-23 11:30:00,70.0011
2022-08-23 12:00:00,64.8704
2022-08-23 12:30:00,62.0587
2022-08-23 13:00:00,59.8774
2022-08-23 13:30:00,60.9482
2022-08-23 14:00:00,68.6965
2022-08-23 14:30:00,67.6217
2022-08-23 15:00:00,69.9557
2022-08-23 15:30:00,66.0562
2022-08-23 16:00:00,69.8075
2022-08-23 16:30:00,74.8458
2022-08-23 17:00:00,73.3109
2022-08-23 17:30:00,74.9622
2022-08-23 18:00:00,84.3407
2022-08-23 18:30:00,88.1791
2022-08-23 19:00:00,91.88
2022-08-23 19:30:00,93.6763
2022-08-23 20:00:00,95.1299
2022-08-23 20:30:00,95.8064
2022-08-23 21:00:00,86.5896
2022-08-23 21:30:00,78.993
2022-08-23 22:00:00,74.4553
2022-08-23 22:30:00,71.6823
2022-08-23 23:00:00,69.9213
2022-08-23 23:30:00,69.496
2022-08-24 00:00:00,70.644
2022-08-24 00:30:00,71.0902
2022-08-24 01:00:00,71.8981
2022-08-24 01:30:00,71.3319
2022-08-24 02:00:00,68.7267
2022-08-24 02:30:00,69.2268
2022-08-24 03:00:00,71.3984
2022-08-24 03:30:00,69.1169
2022-08-24 04:00:00,67.2251
2022-08-24 04:30:00,66.3003
2022-08-24 05:00:00,62.3014
2022-08-24 05:30:00,63.8585
2022-08-24 06:00:00,65.7347
2022-08-24 06:30:00,64.9314
2022-08-24 07:00:00,67.953
2022-08-24 07:30:00,79.2195
2022-08-24 08:00:00,65.8975
2022-08-24 08:30:00,58.8047
2022-08-24 09:00:00,57.47
2022-08-24 09:30:00,57.1224
2022-08-24 10:00:00,54.1953
2022-08-24 10:30:00,54.6517
2022-08-24 11:00:00,52.1722
2022-08-24 11:30:00,56.3541
2022-08-24 12:00:00,58.214
2022-08-24 12:30:00,59.9302
2022-08-24 13:00:00,60.5276
2022-08-24 13:30:00,58.8497
2022-08-24 14:00:00,52.3168
2022-08-24 14:30:00,49.1179
2022-08-24 15:00:00,49.7273
2022-08-24 15:30:00,56.163
2022-08-24 16:00:00,64.245
2022-08-24 16:30:00,66.7812
2022-08-24 17:00:00,63.8742
2022-08-24 17:30:00,66.2474
2022-08-24 18:00:00,68.9994
2022-08-24 18:30:00,70.0632
2022-08-24 19:00:00,71.2435
2022-08-24 19:30:00,71.0714
2022-08-24 20:00:00,71.9357
2022-08-24 20:30:00,77.2868
2022-08-24 21:00:00,80.3913
2022-08-24 21:30:00,82.3437
2022-08-24 22:00:00,82.1544
2022-08-24 22:30:00,84.0851
2022-08-24 23:00:00,87.0558
2022-08-24 23:30:00,90.6495
2022-08-25 00:00:00,93.1308
2022-08-25 00:30:00,93.7908
2022-08-25 01:00:00,94.7305
2022-08-25 01:30:00,95.832
2022-08-25 02:00:00,96.0031
2022-08-25 02:30:00,96.6181
2022-08-25 03:00:00,95.823
2022-08-25 03:30:00,94.0667
2022-08-25 04:00:00,92.3058
2022-08-25 04:30:00,93.8183
2022-08-25 05:00:00,96.1213
2022-08-25 05:30:00,96.7375
2022-08-25 06:00:00,96.7355
2022-08-25 06:30:00,96.1926
2022-08-25 07:00:00,96.783
2022-08-25 07:30:00,82.111
2022-08-25 08:00:00,79.4127
2022-08-25 08:30:00,79.0071
2022-08-25 09:00:00,72.846
2022-08-25 09:30:00,68.1925
2022-08-25 10:00:00,65.2485
2022-08-25 10:30:00,63.6279
2022-08-25 11:00:00,68.2959
2022-08-25 11:30:00,69.2934
2022-08-25 12:00:00,73.2114
2022-08-25 12:30:00,76.0424
2022-08-25 13:00:00,69.6555
2022-08-25 13:30:00,79.737
2022-08-25 14:00:00,75.0406
2022-08-25 14:30:00,71.2267
2022-08-25 15:00:00,78.1694
2022-08-25 15:30:00,82.8783
2022-08-25 16:00:00,80.8154
2022-08-25 16:30:00,83.9234
2022-08-25 17:00:00,79.6
2022-08-25 17:30:00,73.021
2022-08-25 18:00:00,60.0781
2022-08-25 18:30:00,75.2094
2022-08-25 19:00:00,78.5274
2022-08-25 19:30:00,86.3113
2022-08-25 20:00:00,92.249
2022-08-25 20:30:00,93.2809
2022-08-25 21:00:00,85.1844
2022-08-25 21:30:00,91.8791
2022-08-25 22:00:00,91.9648
2022-08-25 22:30:00,93.1677
2022-08-25 23:00:00,93.3603
2022-08-25 23:30:00,93.4836
2022-08-26 00:00:00,91.6975
2022-08-26 00:30:00,91.1998
2022-08-26 01:00:00,90.9269
2022-08-26 01:30:00,90.6167
2022-08-26 02:00:00,91.51
2022-08-26 02:30:00,93.9427
2022-08-26 03:00:00,94.9796
2022-08-26 03:30:00,95.728
2022-08-26 04:00:00,96.2894
2022-08-26 04:30:00,96.7963
2022-08-26 05:00:00,97.2859
2022-08-26 05:30:00,97.6484
2022-08-26 06:00:00,98.0282
2022-08-26 06:30:00,98.0397
2022-08-26 07:00:00,97.7951
2022-08-26 07:30:00,97.6569
2022-08-26 08:00:00,97.279
2022-08-26 08:30:00,95.5313
2022-08-26 09:00:00,87.8796
2022-08-26 09:30:00,74.5011
2022-08-26 10:00:00,71.3988
2022-08-26 10:30:00,70.238
2022-08-26 11:00:00,63.6803
2022-08-26 11:30:00,57.8257
2022-08-26 12:00:00,57.9322
2022-08-26 12:30:00,54.3579
2022-08-26 13:00:00,54.8085
2022-08-26 13:30:00,55.6996
2022-08-26 14:00:00,57.9339
2022-08-26 14:30:00,65.5259
2022-08-26 15:00:00,63.663
2022-08-26 15:30:00,53.395
2022-08-26 16:00:00,55.9499
2022-08-26 16:30:00,58.067
2022-08-26 17:00:00,59.7296
2022-08-26 17:30:00,66.293
2022-08-26 18:00:00,70.2782
2022-08-26 18:30:00,70.5223
2022-08-26 19:00:00,75.925
2022-08-26 19:30:00,81.3195
2022-08-26 20:00:00,85.5417
2022-08-26 20:30:00,88.2974
2022-08-26 21:00:00,91.798
2022-08-26 21:30:00,93.434
2022-08-26 22:00:00,94.943
2022-08-26 22:30:00,95.7853
2022-08-26 23:00:00,95.4205
2022-08-26 23:30:00,94.6914
2022-08-27 00:00:00,94.6733
2022-08-27 00:30:00,94.6594
2022-08-27 01:00:00,95.473
2022-08-27 01:30:00,95.9479
2022-08-27 02:00:00,96.5876
2022-08-27 02:30:00,97.093
2022-08-27 03:00:00,97.3648
2022-08-27 03:30:00,97.6469
2022-08-27 04:00:00,98.1107
2022-08-27 04:30:00,98.3465
2022-08-27 05:00:00,98.5938
2022-08-27 05:30:00,100
2022-08-27 06:00:00,100
2022-08-27 06:30:00,100
2022-08-27 07:00:00,100
2022-08-27 07:30:00,100
2022-08-27 08:00:00,95.8227
2022-08-27 08:30:00,81.3941
2022-08-27 09:00:00,68.3534
2022-08-27 09:30:00,62.8955
2022-08-27 10:00:00,62.1725
2022-08-27 10:30:00,64.7972
2022-08-27 11:00:00,60.3006
2022-08-27 11:30:00,53.4988
2022-08-27 12:00:00,58.5435
2022-08-27 12:30:00,62.6602
2022-08-27 13:00:00,61.9363
2022-08-27 13:30:00,62.8484
2022-08-27 14:00:00,64.0218
2022-08-27 14:30:00,62.3013
2022-08-27 15:00:00,65.1914
2022-08-27 15:30:00,67.2856
2022-08-27 16:00:00,67.841
2022-08-27 16:30:00,69.021
2022-08-27 17:00:00,70.941
2022-08-27 17:30:00,72.9756
2022-08-27 18:00:00,76.2979
2022-08-27 18:30:00,77.457
2022-08-27 19:00:00,77.7916
2022-08-27 19:30:00,76.8165
2022-08-27 20:00:00,76.3221
2022-08-27 20:30:00,80.3913
2022-08-27 21:00:00,85.084
2022-08-27 21:30:00,87.6709
2022-08-27 22:00:00,86.031
2022-08-27 22:30:00,87.1274
2022-08-27 23:00:00,87.8035
2022-08-27 23:30:00,87.5611
2022-08-28 00:00:00,85.3171
2022-08-28 00:30:00,81.2223
2022-08-28 01:00:00,80.9311
2022-08-28 01:30:00,83.6787
2022-08-28 02:00:00,86.3509
2022-08-28 02:30:00,87.2963
2022-08-28 03:00:00,87.9189
2022-08-28 03:30:00,88.2087
2022-08-28 04:00:00,88.9383
2022-08-28 04:30:00,88.7726
2022-08-28 05:00:00,88.4518
2022-08-28 05:30:00,89.324700000000007
2022-08-28 06:00:00,87.871
2022-08-28 06:30:00,88.9165
2022-08-28 07:00:00,89.5438
2022-08-28 07:30:00,90.2566
2022-08-28 08:00:00,88.539
2022-08-28 08:30:00,84.2741
2022-08-28 09:00:00,73.2066
2022-08-28 09:30:00,71.9185
2022-08-28 10:00:00,73.7725
2022-08-28 10:30:00,69.4512
2022-08-28 11:00:00,64.4117
2022-08-28 11:30:00,68.2825
2022-08-28 12:00:00,68.538
2022-08-28 12:30:00,64.1282
2022-08-28 13:00:00,65.5301
2022-08-28 13:30:00,58.6708
2022-08-28 14:00:00,60.4661
2022-08-28 14:30:00,54.9167
2022-08-28 15:00:00,54.5818
2022-08-28 15:30:00,54.3005
2022-08-28 16:00:00,51.8377
2022-08-28 16:30:00,55.1152
2022-08-28 17:00:00,52.982
2022-08-28 17:30:00,57.3878
2022-08-28 18:00:00,61.5161
2022-08-28 18:30:00,64.5625
2022-08-28 19:00:00,66.523
2022-08-28 19:30:00,71.791
2022-08-28 20:00:00,76.754
2022-08-28 20:30:00,77.0927
2022-08-28 21:00:00,83.3815
2022-08-28 21:30:00,85.7095
2022-08-28 22:00:00,87.6
2022-08-28 22:30:00,90.0295
2022-08-28 23:00:00,86.8462
2022-08-28 23:30:00,86.9448
2022-08-29 00:00:00,86.4433
2022-08-29 00:30:00,86.0888
2022-08-29 01:00:00,89.9868
2022-08-29 01:30:00,91.5647
2022-08-29 02:00:00,92.6325
2022-08-29 02:30:00,92.7119
2022-08-29 03:00:00,93.4784
2022-08-29 03:30:00,92.1879
2022-08-29 04:00:00,92.794
2022-08-29 04:30:00,92.4876
2022-08-29 05:00:00,93.5943
2022-08-29 05:30:00,94.0308
2022-08-29 06:00:00,94.2057
2022-08-29 06:30:00,93.7409
2022-08-29 07:00:00,93.7713
2022-08-29 07:30:00,93.4584
2022-08-29 08:00:00,78.6523
2022-08-29 08:30:00,68.7775
2022-08-29 09:00:00,62.6062
2022-08-29 09:30:00,56.5943
2022-08-29 10:00:00,52.5741
2022-08-29 10:30:00,48.0889
2022-08-29 11:00:00,48.0316
2022-08-29 11:30:00,51.9528
2022-08-29 12:00:00,50.3881
2022-08-29 12:30:00,50.9175
2022-08-29 13:00:00,52.1388
2022-08-29 13:30:00,51.8879
2022-08-29 14:00:00,51.909
2022-08-29 14:30:00,50.5425
2022-08-29 15:00:00,48.2135
2022-08-29 15:30:00,48.9618
2022-08-29 16:00:00,49.8683
2022-08-29 16:30:00,50.318
2022-08-29 17:00:00,54.33
2022-08-29 17:30:00,56.3423
2022-08-29 18:00:00,64.4193
2022-08-29 18:30:00,55.7891
2022-08-29 19:00:00,55.3818
2022-08-29 19:30:00,55.8485
2022-08-29 20:00:00,54.9711
2022-08-29 20:30:00,54.4653
2022-08-29 21:00:00,54.1596
2022-08-29 21:30:00,53.9101
2022-08-29 22:00:00,54.7516
2022-08-29 22:30:00,64.7916
2022-08-29 23:00:00,70.0232
2022-08-29 23:30:00,76.1489
2022-08-30 00:00:00,79.5239
2022-08-30 00:30:00,78.383
2022-08-30 01:00:00,79.7831
2022-08-30 01:30:00,80.4688
2022-08-30 02:00:00,82.3422
2022-08-30 02:30:00,84.6132
2022-08-30 03:00:00,81.8106
2022-08-30 03:30:00,80.8947
2022-08-30 04:00:00,84.1627
2022-08-30 04:30:00,89.1915
2022-08-30 05:00:00,90.1246
2022-08-30 05:30:00,91.0203
2022-08-30 06:00:00,91.6623
2022-08-30 06:30:00,92.719
2022-08-30 07:00:00,93.9543
2022-08-30 07:30:00,88.9085
2022-08-30 08:00:00,81.4073
2022-08-30 08:30:00,76.4151
2022-08-30 09:00:00,68.5684
2022-08-30 09:30:00,65.112
2022-08-30 10:00:00,61.0666
2022-08-30 10:30:00,55.1634
2022-08-30 11:00:00,54.1482
2022-08-30 11:30:00,53.0312
2022-08-30 12:00:00,44.9247
2022-08-30 12:30:00,47.5606
2022-08-30 13:00:00,48.6756
2022-08-30 13:30:00,46.5501
2022-08-30 14:00:00,48.6848
2022-08-30 14:30:00,53.2914
2022-08-30 15:00:00,58.7946
2022-08-30 15:30:00,56.7096
2022-08-30 16:00:00,60.3988
2022-08-30 16:30:00,63.392
2022-08-30 17:00:00,65.2755
2022-08-30 17:30:00,71.9964
2022-08-30 18:00:00,75.221
2022-08-30 18:30:00,74.5792
2022-08-30 19:00:00,75.0262
2022-08-30 19:30:00,75.2652
2022-08-30 20:00:00,76.6722
2022-08-30 20:30:00,81.0096
2022-08-30 21:00:00,83.9176
2022-08-30 21:30:00,85.5815
2022-08-30 22:00:00,86.0554
2022-08-30 22:30:00,87.7919
2022-08-30 23:00:00,90.1703
2022-08-30 23:30:00,92.2966
2022-08-31 00:00:00,94.2902
2022-08-31 00:30:00,94.4888
2022-08-31 01:00:00,95.3669
2022-08-31 01:30:00,95.8536
2022-08-31 02:00:00,96.3266
2022-08-31 02:30:00,96.3884
2022-08-31 03:00:00,96.0154
2022-08-31 03:30:00,95.4094
2022-08-31 04:00:00,94.6088
2022-08-31 04:30:00,93.7109
2022-08-31 05:00:00,93.0087
2022-08-31 05:30:00,92.0399
2022-08-31 06:00:00,93.9551
2022-08-31 06:30:00,95.1578
2022-08-31 07:00:00,95.0572
2022-08-31 07:30:00,92.9216
2022-08-31 08:00:00,79.4517
2022-08-31 08:30:00,74.1829
2022-08-31 09:00:00,68.7308
2022-08-31 09:30:00,68.6513
2022-08-31 10:00:00,64.2229
2022-08-31 10:30:00,63.5128
2022-08-31 11:00:00,63.907
2022-08-31 12:00:00,62.7852
2022-08-31 12:30:00,61.6551
2022-08-31 13:00:00,63.1628
2022-08-31 13:30:00,61.6729
2022-08-31 14:00:00,63.0536
2022-08-31 14:30:00,62.1488
2022-08-31 15:00:00,68.4964
2022-08-31 15:30:00,66.9993
2022-08-31 16:00:00,72.4161
2022-08-31 16:30:00,72.6054
2022-08-31 17:00:00,71.1033
2022-08-31 17:30:00,72.0671
2022-08-31 18:00:00,75.9239
2022-08-31 18:30:00,79.2436
2022-08-31 19:00:00,79.9993
2022-08-31 19:30:00,81.7988
2022-08-31 20:00:00,86.1179
2022-08-31 20:30:00,88.5711
2022-08-31 21:00:00,85.9517
2022-08-31 21:30:00,85.8822
2022-08-31 22:00:00,85.6617
2022-08-31 22:30:00,86.6614
2022-08-31 23:00:00,87.8824
2022-08-31 23:30:00,88.6879
2022-09-01 00:00:00,88.7473
2022-09-01 00:30:00,91.1663
2022-09-01 01:00:00,93.6453
2022-09-01 01:30:00,94.2632
2022-09-01 02:00:00,94.3172
2022-09-01 02:30:00,94.8485
2022-09-01 03:00:00,95.0694
2022-09-01 03:30:00,95.7935
2022-09-01 04:00:00,96.3792
2022-09-01 04:30:00,96.75
2022-09-01 05:00:00,97.1084
2022-09-01 05:30:00,97.0403
2022-09-01 06:00:00,97.4275
2022-09-01 06:30:00,97.4275
2022-09-01 07:00:00,97.4911
2022-09-01 07:30:00,97.4955
2022-09-01 08:00:00,83.7118
2022-09-01 08:30:00,74.5711
2022-09-01 09:00:00,69.5145
2022-09-01 09:30:00,65.0061
2022-09-01 10:00:00,68.0978
2022-09-01 10:30:00,62.4949
2022-09-01 11:00:00,66.149
2022-09-01 11:30:00,74.5807
2022-09-01 12:00:00,73.3791
2022-09-01 12:30:00,70.2759
2022-09-01 13:00:00,67.5426
2022-09-01 13:30:00,63.5014
2022-09-01 14:00:00,59.2682
2022-09-01 14:30:00,53.9168
2022-09-01 15:00:00,51.342
2022-09-01 15:30:00,50.0126
2022-09-01 16:00:00,54.6348
2022-09-01 16:30:00,57.4274
2022-09-01 17:00:00,67.5042
2022-09-01 17:30:00,75.9903
2022-09-01 18:00:00,79.5584
2022-09-01 18:30:00,75.7488
2022-09-01 19:00:00,77.7704
2022-09-01 19:30:00,81.603
2022-09-01 20:00:00,84.7713
2022-09-01 20:30:00,86.6028
2022-09-01 21:00:00,78.1378
2022-09-01 21:30:00,79.8911
2022-09-01 22:00:00,80.6152
2022-09-01 22:30:00,80.4551
2022-09-01 23:00:00,83.4698
2022-09-01 23:30:00,76.835
2022-09-02 00:00:00,79.5157
2022-09-02 00:30:00,83.2236
2022-09-02 01:00:00,85.7378
2022-09-02 01:30:00,87.6006
2022-09-02 02:00:00,91.0329
2022-09-02 02:30:00,92.5205
2022-09-02 03:00:00,93.5744
2022-09-02 03:30:00,94.1491
2022-09-02 04:00:00,94.3384
2022-09-02 04:30:00,95.1057
2022-09-02 05:00:00,94.9043
2022-09-02 05:30:00,95.1563
2022-09-02 06:00:00,96.4
2022-09-02 06:30:00,96.6786
2022-09-02 07:00:00,96.8637
2022-09-02 07:30:00,96.047
2022-09-02 08:00:00,89.5109
2022-09-02 08:30:00,84.239
2022-09-02 09:00:00,80.1171
2022-09-02 09:30:00,72.7897
2022-09-02 10:00:00,73.9381
2022-09-02 10:30:00,69.3741
2022-09-02 11:00:00,59.3877
2022-09-02 11:30:00,58.9218
2022-09-02 12:00:00,50.7202
2022-09-02 12:30:00,53.663
2022-09-02 13:00:00,62.5684
2022-09-02 13:30:00,62.6222
2022-09-02 14:00:00,71.6929
2022-09-02 14:30:00,69.2527
2022-09-02 15:00:00,61.915
2022-09-02 15:30:00,65.6887
2022-09-02 16:00:00,69.3433
2022-09-02 16:30:00,69.7024
2022-09-02 17:00:00,72.9911
2022-09-02 17:30:00,75.5124
2022-09-02 18:00:00,77.4043
2022-09-02 18:30:00,78.2478
2022-09-02 19:00:00,85.6871
2022-09-02 19:30:00,82.1316
2022-09-02 20:00:00,77.3128
2022-09-02 20:30:00,81.1055
2022-09-02 21:00:00,84.4139
2022-09-02 21:30:00,88.3738
2022-09-02 22:00:00,89.5731
2022-09-02 22:30:00,86.9834
2022-09-02 23:00:00,85.7655
2022-09-02 23:30:00,88.7015
2022-09-03 00:00:00,89.6693
2022-09-03 00:30:00,90.6582
2022-09-03 01:00:00,93.3111
2022-09-03 01:30:00,94.2621
2022-09-03 02:00:00,95.4062
2022-09-03 02:30:00,96.2116
