"","Time","Date","Flags","pm","pmb","baro","vac","vacb","pflow","pflowb","ambrh","srh","srhb","ambtemp","ftemp","ftempb","fvol","fvolb","beta","betab","araw","arawb","mcmp","mcmpb","datetime"
"329","11:30:00",2022-04-05,"--------","19.6236","7.40298","758.852","70.3785","65.8815","32.193","23.4317","73.6267","36.7392","37.426","19.7158","31.9234","31.585","16.6346","16.6633","13334.5","11604.9","1","2","72.0579","24.0973",2022-04-05 11:30:00
"330","12:00:00",2022-04-05,"--------","20.3066","2.19799","758.342","70.84","66.306","32.0267","23.3476","70.437","36.2807","36.8924","20.8083","32.5252","32.2184","16.67","16.6656","13509.1","11487.8","4","2","85.4547","34.693",2022-04-05 12:00:00
"331","12:30:00",2022-04-05,"--------","22.7455","6.88993","758.302","71.4524","66.96","32.4029","23.5085","75.7006","35.5647","35.9767","19.4858","32.7786","32.5668","16.6901","16.6664","13577.6","11543.5","5","2","84.2949","40.8489",2022-04-05 12:30:00
"332","13:00:00",2022-04-05,"--------","21.1458","8.27463","757.879","71.9346","67.3851","32.8247","23.8194","82.6097","36.3001","36.7198","18.6234","33.0636","32.8519","16.6782","16.6588","13823.4","11581.8","2","4","100.598","35.8865",2022-04-05 13:00:00
"333","13:30:00",2022-04-05,"--------","20.633","3.10646","758.077","72.9302","68.2459","33.1469","23.9516","93.8991","37.3383","37.7039","17.4447","33.6021","33.422","16.6611","16.6484","13429.2","11417.7","1","1","106.735","43.0532",2022-04-05 13:30:00
"334","14:00:00",2022-04-05,"--------","19.7242","8.02115","757.702","73.4611","68.8523","33.2517","24.1949","96.7967","37.0002","37.4251","17.2435","34.1088","33.8971","16.6862","16.6775","13732.5","11584.2","1","3","119.893","43.5803",2022-04-05 14:00:00
"335","14:30:00",2022-04-05,"--------","17.7901","8.9758","757.031","74.0092","69.3555","33.3817","24.2456","92.2319","35.459","35.7427","17.9334","34.7739","34.6255","16.6847","16.6999","13627.5","11617","4","1","126.413","52.132",2022-04-05 14:30:00
"336","15:00:00",2022-04-05,"--------","15.2819","12.9118","757.064","74.1351","69.5246","33.0245","24.1807","90.1028","34.892","35.0512","18.4221","35.1857","35.1006","16.6522","16.6741","13629.5","11712.6","7","0","133.808","52.7452",2022-04-05 15:00:00
"337","15:30:00",2022-04-05,"--------","16.176","9.87609","757.007","74.0957","69.5914","33.3209","24.2228","91.53","34.5937","34.5752","17.8472","34.9957","35.0056","16.6834","16.6637","13689.4","11556.4","0","0","136.029","50.2174",2022-04-05 15:30:00
"338","16:00:00",2022-04-05,"--------","13.5343","2.71851","756.313","74.315","69.4931","33.1656","24.2723","93.18","34.9054","34.9461","17.4734","34.7423","34.7206","16.664","16.6544","13393.5","11443.5","1","1","0","0",2022-04-05 16:00:00
"339","16:30:00",2022-04-05,"--------","6.92448","0.170662","756.255","72.2216","67.9532","33.1017","24.3225","94.0167","35.4066","35.4478","17.6747","34.869","34.8473","16.6293","16.682","13688.5","10986.6","4","0","11.2919","0.0492353",2022-04-05 16:30:00
"340","17:00:00",2022-04-05,"--------","15.8493","0.225628","755.792","72.3613","68.2094","33.2433","24.3159","94.4535","34.9086","35.3069","17.5597","35.0907","34.8789","16.6529","16.6978","13663","11125.3","2","1","22.1676","11.6054",2022-04-05 17:00:00
"341","17:30:00",2022-04-05,"--------","21.335","5.75034","755.574","72.599","68.4239","33.3494","24.2778","94.4639","34.6203","35.0148","17.6172","35.3124","35.1006","16.6813","16.674","13809.4","11067.5","1","2","34.5385","16.2711",2022-04-05 17:30:00
"342","18:00:00",2022-04-05,"--------","22.1898","7.69663","755.733","73.0075","68.6217","33.4859","24.3498","95.6261","34.4431","34.7177","17.3009","35.2807","35.1323","16.665","16.6685","13608.2","11160.9","1","3","35.8414","19.9729",2022-04-05 18:00:00
"343","18:30:00",2022-04-05,"--------","22.7153","8.10418","755.419","73.119","68.7634","33.5616","24.3528","97.2324","34.8357","35.0541","17.1285","35.1857","35.069","16.674","16.6881","13747.3","11167","0","1","58.4694","9.1867",2022-04-05 18:30:00
"344","19:00:00",2022-04-05,"--------","20.9887","4.98492","755.306","73.3528","69.1172","33.3729","24.4196","98.0325","34.934","35.034","16.9272","35.059","35.0056","16.6393","16.6789","13624.6","10875","4","0","57.6264","23.5169",2022-04-05 19:00:00
"345","19:30:00",2022-04-05,"--------","20.4264","7.95991","755.219","73.5516","69.1586","33.3921","24.4379","99.305","35.4417","35.4228","16.8122","34.9006","34.9106","16.6657","16.7062","13643.8","10830.5","3","2","70.6309","32.267",2022-04-05 19:30:00
"346","20:00:00",2022-04-05,"--------","21.3999","10.3787","755.423","73.8638","69.5186","33.4709","24.3404","99.903","35.4108","35.5123","16.7547","34.964","34.9106","16.6763","16.6677","13619.4","10863.7","4","2","80.112","34.787",2022-04-05 20:00:00
"347","20:30:00",2022-04-05,"--------","19.8757","9.38788","754.99","74.291","69.853","33.5057","24.5342","100","34.9643","34.8865","16.6972","35.154","35.1957","16.6716","16.6734","13488.6","10914.6","3","1","95.7312","42.3792",2022-04-05 20:30:00
"348","21:00:00",2022-04-05,"--------","22.0287","12.9755","754.756","74.6063","69.8294","33.6708","24.4313","100","34.8379","34.7603","16.5535","35.059","35.1006","16.6476","16.6712","13718.8","11030.6","2","0","101.363","41.1867",2022-04-05 21:00:00
"349","21:30:00",2022-04-05,"--------","19.494","7.45661","754.775","74.8308","70.0396","33.6856","24.421","100","35.1395","35.0612","16.6397","34.9957","35.0373","16.7226","16.6869","13566","10771.5","1","1","105.655","47.5963",2022-04-05 21:30:00
"350","22:00:00",2022-04-05,"--------","17.2726","8.72829","755.158","75.1075","70.3371","33.6102","24.4058","100","34.9067","34.829","16.726","35.2174","35.259","16.6611","16.6878","13666.2","10937.6","0","1","115.114","51.7512",2022-04-05 22:00:00
"351","22:30:00",2022-04-05,"--------","17.5877","8.93932","754.796","75.3782","70.4084","33.5655","24.5598","100","35.1458","35.0675","16.7547","35.1223","35.164","16.6933","16.7028","13455.6","10950.4","2","1","127.857","52.5982",2022-04-05 22:30:00
"352","23:00:00",2022-04-05,"--------","16.624","5.54277","754.027","75.6161","70.713","33.3372","24.4996","100","35.0973","35.0193","16.956","35.3757","35.4174","16.6477","16.6957","13507.9","11096.2","2","2","128.991","55.8743",2022-04-05 23:00:00
"353","23:30:00",2022-04-05,"--------","14.1729","8.83862","753.99","75.6944","70.7616","33.7345","24.5003","99.0498","35.1249","35.1062","17.071","35.3124","35.3223","16.7189","16.6745","13552.7","11051.5","2","3","123.855","62.5272",2022-04-05 23:30:00
"354","00:00:00",2022-04-06,"--------","2.76114","1.51993","753.913","75.9453","70.8038","33.6144","24.4519","99.1589","35.0539","34.917","17.2435","35.5658","35.6391","16.6719","16.6794","13549.5","10938.5","1","1","0","0",2022-04-06 00:00:00
"355","00:30:00",2022-04-06,"--------","0.552575","2.95906","753.591","74.101","67.7748","33.2232","24.2203","96.0622","34.2448","32.7564","17.186","35.3441","36.1775","16.6029","16.6363","13113.6","11431.8","2","4","7.64368","4.98648",2022-04-06 00:30:00
"356","01:00:00",2022-04-06,"--------","5.44477","6.85474","752.87","73.828","67.2559","33.6092","24.2554","95.7258","34.5239","33.6392","17.0135","34.9323","35.4174","16.6886","16.6497","13206.4","11381.9","2","1","11.9292","-4.31457",2022-04-06 01:00:00
"357","01:30:00",2022-04-06,"--------","7.02812","-5.84915","753.329","74.0351","67.2988","33.3732","24.0861","95.9003","34.7004","34.214","16.9272","34.7739","35.0373","16.6566","16.6639","12850.6","11453.7","3","1","19.1718","7.18165",2022-04-06 01:30:00
"358","02:00:00",2022-04-06,"--------","6.83326","-2.06406","753.31","74.0405","67.1962","33.447","24.0208","95.8728","34.8705","34.6746","16.9847","34.7423","34.8473","16.6515","16.6525","12864.9","11448.1","2","2","19.8585","7.94328",2022-04-06 02:00:00
"359","02:30:00",2022-04-06,"--------","6.90623","-0.152981","752.694","74.1274","67.2891","33.1329","24.0543","93.3552","34.6717","34.5356","17.3872","34.8056","34.8789","16.6769","16.6603","12896.8","11211.9","3","1","18.9597","4.99198",2022-04-06 02:30:00
"360","03:00:00",2022-04-06,"--------","7.93292","-3.55822","752.233","73.9747","67.1072","33.2238","24.0808","92.8547","34.72","34.6424","17.3584","34.6473","34.6889","16.683","16.7047","12955.2","11635.8","2","1","33.1107","2.70276",2022-04-06 03:00:00
"361","03:30:00",2022-04-06,"--------","6.19571","-0.708302","751.337","74.2653","67.3952","32.9733","23.9548","94.8296","35.586","35.6275","17.5309","34.7739","34.7522","16.6718","16.6416","12884.4","11556.7","2","0","32.9813","4.98149",2022-04-06 03:30:00
"362","04:00:00",2022-04-06,"--------","6.55932","2.0984","751.363","74.4766","67.4067","33.1495","23.9489","95.2041","35.4916","35.5933","17.7034","35.0907","35.0373","16.6598","16.6256","13360.1","11315.2","2","2","25.0298","0.701216",2022-04-06 04:00:00
"363","04:30:00",2022-04-06,"--------","6.00598","-0.147656","750.727","74.5751","67.7594","33.2721","24.0977","96.0548","35.3203","35.4213","17.5597","35.1857","35.1323","16.6879","16.6776","12881.6","11705.2","3","1","35.0758","3.32962",2022-04-06 04:30:00
"364","05:00:00",2022-04-06,"--------","6.59621","2.09686","750.16","74.7268","67.8165","33.2222","24.0639","97.0026","35.3666","35.4677","17.5309","35.3124","35.259","16.667","16.6645","12881.9","11617.2","3","0","34.5161","0.917608",2022-04-06 05:00:00
"365","05:30:00",2022-04-06,"--------","4.85922","1.08565","750.435","74.9778","67.7567","33.2467","24.2265","97.8529","34.8139","34.9728","16.9847","35.154","35.069","16.6455","16.6721","13150.8","11529.6","2","3","47.2567","-1.55232",2022-04-06 05:30:00
"366","06:00:00",2022-04-06,"--------","6.37086","-0.623111","749.865","74.7827","67.7714","33.3684","24.0854","98.435","34.7662","34.7476","16.6397","34.9006","34.9106","16.6836","16.6378","13038.5","11699.2","2","0","50.9583","7.20994",2022-04-06 06:00:00
"367","06:30:00",2022-04-06,"--------","9.03817","2.88119","750.043","74.798","67.7641","33.2001","24.1987","98.8862","35.0428","35.0241","16.611","34.8056","34.8156","16.6487","16.6637","12972.2","11644.5","2","0","51.756","4.18693",2022-04-06 06:30:00
"368","07:00:00",2022-04-06,"--------","8.04936","-0.653103","749.88","74.824","67.7358","33.1669","24.1782","98.4459","35.2388","35.2199","16.496","34.4889","34.4989","16.6778","16.7068","12861.8","11624","3","1","51.4041","9.51212",2022-04-06 07:00:00
"369","07:30:00",2022-04-06,"--------","5.22666","-0.89428","750.272","75.0356","68.0421","33.3701","24.0264","98.3969","35.3485","35.2696","16.6397","34.5839","34.6255","16.7031","16.6509","12822.3","11383.9","1","1","53.4206","1.1788",2022-04-06 07:30:00
"370","08:00:00",2022-04-06,"--------","12.5682","0.75707","750.258","75.3268","68.0258","33.2492","23.9883","95.5803","36.1179","36.3449","17.6747","34.8056","34.6889","16.6718","16.6875","12918","11684","2","2","0","0",2022-04-06 08:00:00
"371","08:30:00",2022-04-06,"--------","20.4449","2.50059","750.234","75.0964","68.9147","32.9005","24.0979","90.4928","35.4156","36.1233","18.9109","35.5341","35.164","16.6815","16.7179","14029.6","11421.9","2","2","2.89135","11.2268",2022-04-06 08:30:00
"372","09:00:00",2022-04-06,"--------","16.1666","-7.68876","749.985","75.2416","69.1848","32.8647","23.8267","87.8736","34.0976","34.5439","18.7959","35.5658","35.3223","16.6576","16.6468","13840.3","11591.4","3","0","8.08945","-0.406511",2022-04-06 09:00:00
"373","09:30:00",2022-04-06,"--------","22.8003","-1.72904","749.777","75.321","69.1446","32.7025","23.6135","81.3119","33.9617","34.3471","20.377","35.9458","35.7341","16.6714","16.6351","14040.2","11571.1","3","0","29.8483","12.2914",2022-04-06 09:30:00
"374","10:00:00",2022-04-06,"--------","24.8553","4.44216","749.848","75.6119","69.4904","32.7801","23.7212","82.5099","34.5792","34.9126","20.4345","35.9458","35.7658","16.6869","16.6728","13903.8","11737","2","1","34.3048","12.8884",2022-04-06 10:00:00
"375","10:30:00",2022-04-06,"--------","17.3144","8.00643","749.351","75.7833","69.685","32.5654","23.6636","80.9428","34.5025","34.6007","20.722","35.9458","35.8925","16.6837","16.6705","13836.7","11548.9","2","1","41.1122","15.8535",2022-04-06 10:30:00
"376","11:00:00",2022-04-06,"--------","21.452","8.24925","749.06","75.4662","69.382","32.5756","23.5603","77.6797","34.4242","34.3477","20.9808","35.5024","35.5441","16.6371","16.6768","13851.1","11666.6","5","0","52.2814","17.4507",2022-04-06 11:00:00
"377","11:30:00",2022-04-06,"--------","14.8371","2.92168","749.303","75.021","69.0787","32.269","23.4041","72.9755","33.4533","33.2094","21.1245","35.0273","35.164","16.6679","16.6535","13933.4","11305.2","0","0","44.1993","23.0394",2022-04-06 11:30:00
"378","12:00:00",2022-04-06,"--------","8.11742","2.42271","748.995","74.7086","68.7499","32.2352","23.261","69.7225","34.0824","33.6611","21.8145","34.5839","34.8156","16.7257","16.6893","13892.9","11618.2","3","0","49.9875","15.9335",2022-04-06 12:00:00
"379","12:30:00",2022-04-06,"--------","9.53323","-5.21088","748.825","74.5181","68.5682","32.1178","23.3287","70.354","34.8677","34.5531","21.642","34.1405","34.3088","16.6752","16.6645","13730.4","11657.1","5","0","57.6056","17.0311",2022-04-06 12:30:00
"380","13:00:00",2022-04-06,"--------","5.69949","-2.96226","748.505","74.6752","68.6305","31.9011","23.2978","71.4811","34.7799","34.3482","21.1532","33.9505","34.1821","16.6115","16.6992","13735.7","11573.6","2","3","59.9845","19.5041",2022-04-06 13:00:00
"381","13:30:00",2022-04-06,"--------","6.18424","0.856148","747.893","74.7518","68.6213","32.0695","23.2814","76.5535","36.8112","36.6033","20.8945","33.8871","33.9921","16.6728","16.6694","13528.8","11620.2","2","0","64.3979","17.7571",2022-04-06 13:30:00
"382","14:00:00",2022-04-06,"--------","9.99984","-0.863066","747.728","75.5741","69.2766","32.3334","23.2773","81.08","37.5524","37.5963","20.8658","34.5522","34.5305","16.6616","16.6564","13825","11504.8","2","1","76.813","20.0256",2022-04-06 14:00:00
"383","14:30:00",2022-04-06,"--------","16.2757","6.85041","747.003","76.6721","70.0922","32.8305","23.7319","89.7885","36.7968","36.902","19.4858","35.3124","35.259","16.6779","16.6794","13917.9","11640.6","3","0","83.7796","18.8451",2022-04-06 14:30:00
"384","15:00:00",2022-04-06,"--------","22.3607","8.32643","747.993","77.4281","70.7198","32.8433","23.7471","91.4779","36.1219","36.4085","19.5146","36.0409","35.8925","16.6807","16.6681","13608.2","11639.8","3","0","94.8584","27.6384",2022-04-06 15:00:00
"385","15:30:00",2022-04-06,"--------","26.2559","11.8951","747.578","78.3325","71.6464","33.2209","23.9116","95.519","36.3518","36.8856","19.6296","36.8643","36.5893","16.6715","16.6524","13600.9","11593.8","4","1","107.576","37.1052",2022-04-06 15:30:00
"386","16:00:00",2022-04-06,"--------","26.5724","13.0977","747.093","78.663","71.9488","33.0178","23.732","89.9987","34.5031","34.9493","20.262","37.4345","37.191","16.694","16.6535","13921","11436.5","2","1","0","0",2022-04-06 16:00:00
"387","16:30:00",2022-04-06,"--------","21.6686","9.43568","747.196","73.5332","67.3146","32.5547","23.5895","84.2775","34.2709","34.8327","20.6933","36.801","36.4942","16.6741","16.6988","13564","11439.2","2","2","-16.6253","11.8506",2022-04-06 16:30:00
"388","17:00:00",2022-04-06,"--------","0.338189","5.28718","747.376","72.7896","66.7964","32.3333","23.5006","76.6251","33.6711","33.5399","21.1245","35.8191","35.8925","16.7087","16.6883","13843.1","11605.3","2","0","1.98924","1.34259",2022-04-06 17:00:00
"389","17:30:00",2022-04-06,"--------","-1.62182","0.798964","747.959","71.5368","65.7928","32.0726","23.4391","64.1187","29.5005","28.8874","20.2908","34.0455","34.4355","16.6647","16.6752","13627.1","11517.4","3","1","2.08459","1.33983",2022-04-06 17:30:00
"390","18:00:00",2022-04-06,"--------","-9.73265","-2.23524","748.281","69.9519","64.25","32.0558","23.3603","67.5939","31.2859","30.3607","18.0197","31.4483","31.9967","16.6735","16.6566","13611","11270.3","2","1","-12.2701","-5.45314",2022-04-06 18:00:00
"391","18:30:00",2022-04-06,"--------","-15.636","-14.5786","748.615","68.4609","62.8083","31.7681","23.1531","60.4306","30.1769","29.219","17.071","29.0412","29.6212","16.6758","16.6617","13495.3","11269.8","3","0","-10.3113","-17.3938",2022-04-06 18:30:00
"392","19:00:00",2022-04-06,"--------","-10.9007","-12.0472","749.723","67.7048","62.1437","31.7621","23.1236","65.4032","34.7097","33.8964","16.611","27.4575","27.8792","16.6581","16.6854","13481.5","11140.8","2","1","-11.0254","-13.8447",2022-04-06 19:00:00
"393","19:30:00",2022-04-06,"--------","0.4325","-4.12053","749.823","67.3351","61.4125","31.7234","23.0274","59.9981","32.9616","32.1841","16.2373","26.444","26.8657","16.6975","16.6789","13274.6","10987.2","1","1","-6.52292","-16.1988",2022-04-06 19:30:00
"394","20:00:00",2022-04-06,"--------","-2.16275","-15.6829","750.673","66.8447","61.2445","31.6755","23.2134","61.7747","32.8981","32.2361","15.461","26.159","26.5173","16.6485","16.689","13379.3","10969.7","2","2","-14.1997","-25.6563",2022-04-06 20:00:00
"395","20:30:00",2022-04-06,"--------","-6.80878","-9.33195","751.009","66.3901","60.662","31.7981","23.1442","61.9106","33.4564","32.7224","15.3173","25.7472","26.1372","16.6986","16.6998","13337.5","11200.7","2","3","-8.23913","-21.7523",2022-04-06 20:30:00
"396","21:00:00",2022-04-06,"--------","0.318241","-4.5537","751.445","66.4691","60.3881","31.8588","23.1148","64.2577","34.6828","34.2274","14.9436","25.3671","25.5988","16.6757","16.6835","13000.4","10848","1","0","-4.27491","-32.1026",2022-04-06 21:00:00
"397","21:30:00",2022-04-06,"--------","3.58798","-0.529365","751.666","66.5941","60.4628","31.7642","23.0337","65.8192","34.777","34.4448","14.6848","25.4621","25.6305","16.6646","16.6416","13126.6","10850.3","1","0","-4.10191","-25.8953",2022-04-06 21:30:00
"398","22:00:00",2022-04-06,"--------","5.60002","0.0577639","751.743","66.529","60.3401","31.743","23.0224","66.6938","34.8101","34.6022","14.3974","25.3671","25.4721","16.6586","16.6499","12982.2","11078.8","1","1","-12.9666","-19.1275",2022-04-06 22:00:00
"399","22:30:00",2022-04-06,"--------","4.59676","3.81571","753.09","66.777","60.5415","32.1856","23.3637","68.6812","34.7197","34.7","13.9374","25.4305","25.4404","16.6879","16.6611","13325.3","11034.2","4","0","-0.914014","-25.0752",2022-04-06 22:30:00
"400","23:00:00",2022-04-06,"--------","8.66774","0.79998","752.488","66.9226","60.6653","32.1017","23.3312","70.9139","35.2809","35.1971","13.6499","25.3988","25.4404","16.6396","16.6943","13261","11019.6","2","2","4.4748","-16.7706",2022-04-06 23:00:00
"401","23:30:00",2022-04-06,"--------","5.17543","2.44497","752.95","66.8625","60.5881","31.9586","23.4074","69.2181","35.3065","35.3503","13.9949","25.3355","25.3137","16.6794","16.6909","13095.3","11038.3","2","0","12.6171","-20.2813",2022-04-06 23:30:00
"402","00:00:00",2022-04-07,"--------","7.09495","6.90861","753.545","67.0812","60.8043","32.1894","23.5008","71.5002","34.8233","34.8035","13.2187","25.3038","25.3137","16.6441","16.6848","13319","10842","2","0","0","0",2022-04-07 00:00:00
"403","00:30:00",2022-04-07,"--------","2.06233","8.78519","753.763","66.1943","61.7364","31.8025","23.4154","66.8692","35.0338","34.6985","14.2824","25.1771","25.3454","16.6626","16.6907","12731.8","10783.3","2","2","1.81028","6.66656",2022-04-07 00:30:00
"404","01:00:00",2022-04-07,"--------","2.78784","11.1299","754.174","66.0789","61.591","31.9228","23.2489","65.7092","34.6706","34.4009","14.3974","25.1771","25.3137","16.6714","16.6546","12970.4","10675.7","1","0","7.88822","6.42126",2022-04-07 01:00:00
"405","01:30:00",2022-04-07,"--------","4.138","3.08367","754.498","66.1397","61.5433","31.7481","23.3997","68.2093","34.9268","34.7177","13.7936","25.0504","25.1554","16.6631","16.6845","12819.7","10837.1","2","1","-0.694809","0.512103",2022-04-07 01:30:00
"406","02:00:00",2022-04-07,"--------","8.58075","0.289757","754.852","66.2226","61.6736","32.1133","23.5274","70.6084","35.1404","35.1204","13.3337","25.0504","25.0604","16.6656","16.6567","12650.9","10884.8","0","0","7.77753","9.05935",2022-04-07 02:00:00
"407","02:30:00",2022-04-07,"--------","3.8069","2.11431","755.515","66.5108","61.8599","32.62","23.6047","76.1697","35.5497","35.465","12.04","24.7653","24.807","16.7091","16.6627","12958.1","10804.6","2","0","12.6858","5.97421",2022-04-07 02:30:00
"408","03:00:00",2022-04-07,"--------","1.69898","0.585426","755.248","66.6154","61.9429","32.6934","23.9972","78.2513","34.9117","34.9551","11.3213","24.7653","24.7436","16.6844","16.7066","12572.7","10813.5","3","1","21.2245","11.5428",2022-04-07 03:00:00
"409","03:30:00",2022-04-07,"--------","6.04147","4.10917","755.854","66.6318","61.9844","32.886","23.8932","80.7947","35.2733","35.2531","10.7175","24.4803","24.4903","16.6715","16.6728","12678","10722.9","2","1","14.4506","11.7025",2022-04-07 03:30:00
"410","04:00:00",2022-04-07,"--------","3.10492","5.91378","756.071","66.6915","62.1489","32.9168","23.9024","83.2922","35.3213","35.3011","10.3438","24.5753","24.5853","16.674","16.6455","12737.4","10811.8","1","0","16.6302","19.321",2022-04-07 04:00:00
"411","04:30:00",2022-04-07,"--------","8.25098","3.16509","756.583","66.9662","62.3637","33.0838","24.0996","87.5162","35.5211","35.5654","9.53886","24.4486","24.4269","16.6547","16.665","12951.9","10842.8","0","0","21.3368","13.377",2022-04-07 04:30:00
"412","05:00:00",2022-04-07,"--------","8.20772","2.85169","757.009","67.2015","62.4557","33.1362","24.1972","90.8736","35.6259","35.8001","9.22262","24.702","24.6169","16.6802","16.6807","12686.9","10872.4","3","0","27.9314","24.9601",2022-04-07 05:00:00
"413","05:30:00",2022-04-07,"--------","6.56219","2.80548","757.842","67.5751","62.8783","33.3129","24.1312","90.6227","35.4054","35.3852","9.51011","25.0821","25.092","16.6845","16.6435","12846.7","10742.4","2","1","28.786","25.5596",2022-04-07 05:30:00
"414","06:00:00",2022-04-07,"--------","10.0179","3.73224","758.466","67.7911","63.1747","33.405","24.1432","92.5644","35.5725","35.6167","9.25137","25.0821","25.0604","16.6571","16.6537","12751","10697.9","2","1","40.7978","27.4352",2022-04-07 06:00:00
"415","06:30:00",2022-04-07,"--------","12.6282","9.04011","758.232","68.2368","63.3563","33.7378","24.4927","94.1295","35.1331","35.1131","8.99264","25.3038","25.3137","16.6992","16.6791","12712.7","10751.7","2","1","45.6636","37.2606",2022-04-07 06:30:00
"416","07:00:00",2022-04-07,"--------","14.1452","8.8975","758.841","68.4288","63.5329","33.2314","24.3879","92.9715","35.2143","35.3219","9.22262","25.3038","25.2504","16.6196","16.6503","12556.9","10723.7","0","2","48.3778","27.1737",2022-04-07 07:00:00
"417","07:30:00",2022-04-07,"--------","12.1918","2.29116","759.303","68.6472","63.6696","33.1122","23.9505","84.6582","35.197","35.3041","11.1488","25.8105","25.7572","16.6579","16.6512","12782.1","10653.1","1","0","61.1893","32.8825",2022-04-07 07:30:00
"418","08:00:00",2022-04-07,"--------","13.5605","5.79947","760.013","69.1523","63.8667","32.6223","23.7773","72.975","34.3307","34.4966","13.7936","26.539","26.454","16.6618","16.6859","12507.5","10640","1","0","0","0",2022-04-07 08:00:00
"419","08:30:00",2022-04-07,"--------","15.3412","6.23286","760.27","66.6521","62.4892","31.9481","23.3172","65.003","34.6455","34.688","16.1223","26.8558","26.834","16.6697","16.6233","13068","10818.8","2","0","4.02576","5.0526",2022-04-07 08:30:00
"420","09:00:00",2022-04-07,"--------","12.05","11.2827","760.438","66.183","62.0991","31.5768","23.1817","58.1812","33.7162","33.8181","17.4159","26.7607","26.7073","16.6242","16.6719","13044","10750.8","2","0","9.50856","1.39398",2022-04-07 09:00:00
"421","09:30:00",2022-04-07,"--------","9.56133","5.55934","761.046","65.9471","61.6612","31.28","22.8939","49.3604","30.8138","30.7413","18.5659","26.6657","26.7073","16.6801","16.6557","13207.6","10791.3","7","0","11.9141","6.94032",2022-04-07 09:30:00
"422","10:00:00",2022-04-07,"--------","8.63654","2.9941","760.795","63.9234","59.8478","30.8203","22.454","42.0367","30.2516","30.1244","18.7384","24.3536","24.4269","16.6313","16.6516","12985.8","10629.8","3","0","14.5584","-5.85356",2022-04-07 10:00:00
"423","10:30:00",2022-04-07,"--------","2.50157","-5.35952","761.102","63.2945","59.3857","30.7617","22.3476","42.7554","32.8635","32.8446","19.1696","23.6568","23.6668","16.693","16.6754","12892","10571","5","1","-1.78095","-2.89869",2022-04-07 10:30:00
"424","11:00:00",2022-04-07,"--------","-6.12115","-8.93663","761.614","63.382","59.2683","30.6226","22.365","41.1818","32.7664","32.9279","19.6583","23.5618","23.4767","16.6746","16.6715","12886.7","10715.1","1","1","11.9735","5.85429",2022-04-07 11:00:00
"425","11:30:00",2022-04-07,"--------","18.2751","5.40645","761.79","62.7163","58.8982","30.6446","22.3388","41.2428","34.3926","34.2462","19.4283","22.5166","22.5899","16.7299","16.7002","12955.5","10772.6","3","2","41.7699","28.307",2022-04-07 11:30:00
"426","12:00:00",2022-04-07,"--------","30.7445","25.3448","761.558","62.7304","58.7399","30.1515","22.1466","40.5787","37.1189","37.0972","19.8021","21.313","21.323","16.6679","16.716","12889.4","10532.6","4","3","34.0041","29.4083",2022-04-07 12:00:00
"427","12:30:00",2022-04-07,"--------","12.5445","10.4184","761.225","62.6567","58.615","29.9762","21.7591","37.8034","36.7727","36.479","20.7795","21.2497","21.3863","16.6722","16.6505","12898","10529.7","1","1","36.1074","26.8685",2022-04-07 12:30:00
"428","13:00:00",2022-04-07,"--------","2.31468","0.383662","761.784","63.254","59.1045","30.1265","22.0659","40.5787","36.2341","36.4149","19.8021","21.7248","21.6397","16.6542","16.6639","12895.9","10818.2","3","3","39.7266","25.3482",2022-04-07 13:00:00
"429","13:30:00",2022-04-07,"--------","5.71809","2.22311","761.141","63.9551","59.7341","30.5815","22.2295","43.4545","36.2565","36.504","19.3133","22.3899","22.2732","16.6875","16.683","12924.1","10805.9","0","2","40.433","19.2998",2022-04-07 13:30:00
"430","14:00:00",2022-04-07,"--------","8.04294","3.94663","761.645","64.6173","60.0467","30.7375","22.2869","46.4034","37.5878","37.9131","19.3421","22.9283","22.7799","16.6861","16.6586","12991","10344.4","1","0","50.0372","26.6602",2022-04-07 14:00:00
"431","14:30:00",2022-04-07,"--------","8.51115","3.95194","761.662","65.1447","60.8375","30.9427","22.6015","49.5885","37.5883","37.6354","18.9971","23.7201","23.6984","16.6877","16.6788","12932.6","10793.9","4","0","55.1631","30.1755",2022-04-07 14:30:00
"432","15:00:00",2022-04-07,"--------","12.8061","6.35151","762.258","65.9489","61.485","31.0508","22.6437","49.4639","35.4489","35.6224","18.8821","24.5753","24.4903","16.6577","16.6346","12964.8","10742.8","1","1","71.4915","37.0037",2022-04-07 15:00:00
"433","15:30:00",2022-04-07,"--------","15.6","5.17262","762.054","66.2541","61.7971","31.1229","22.748","48.073","34.6047","34.7107","19.1696","24.797","24.7436","16.6665","16.6956","12897.8","10853.3","6","0","68.3203","43.5852",2022-04-07 15:30:00
"434","16:00:00",2022-04-07,"--------","16.0242","10.0577","762.248","66.1849","61.7778","31.0937","22.7833","51.4722","36.2495","36.3607","18.6809","24.6703","24.6169","16.6613","16.6821","12924.5","10699","1","2","0","0",2022-04-07 16:00:00
"435","16:30:00",2022-04-07,"--------","11.8041","6.43351","762.77","66.7406","61.3761","31.5882","22.7483","55.9297","35.7912","36.5585","17.3872","24.9871","24.6169","16.6496","16.6386","13070.3","10922","2","2","3.2798","2.50766",2022-04-07 16:30:00
