"","datetime","pm10","pm2p5"
"21489",2022-06-12 05:25:00,14.324,16.9474
"21490",2022-06-12 05:30:00,14.8594,14.6424
"21491",2022-06-12 05:35:00,12.2514,14.7285
"21492",2022-06-12 05:40:00,13.5069,10.6942
"21493",2022-06-12 05:45:00,13.2481,6.51161
"21494",2022-06-12 05:50:00,13.4475,6.19419
"21495",2022-06-12 05:55:00,9.8205,3.56785
"21496",2022-06-12 06:00:00,7.93759,4.41025
"21497",2022-06-12 06:05:00,8.48014,3.68824
"21498",2022-06-12 06:10:00,7.65314,5.1913
"21499",2022-06-12 06:15:00,5.74074,8.59051
"21500",2022-06-12 06:20:00,5.34155,7.45627
"21501",2022-06-12 06:25:00,5.18178,7.58113
"21502",2022-06-12 06:30:00,3.68964,6.51414
"21503",2022-06-12 06:35:00,3.04064,7.34081
"21504",2022-06-12 06:40:00,4.53252,4.79452
"21505",2022-06-12 06:45:00,6.55961,1.51587
"21506",2022-06-12 06:50:00,6.06423,1.56662
"21507",2022-06-12 06:55:00,5.51853,-1.43026
"21508",2022-06-12 07:00:00,8.53462,-3.01901
"21509",2022-06-12 07:05:00,8.36825,1.39494
"21510",2022-06-12 07:10:00,6.93352,2.54907
"21511",2022-06-12 07:15:00,7.01549,2.77702
"21512",2022-06-12 07:20:00,6.15296,3.83586
"21513",2022-06-12 07:25:00,4.24687,4.08293
"21514",2022-06-12 07:30:00,8.42589,4.00921
"21515",2022-06-12 07:35:00,7.42615,4.87652
"21516",2022-06-12 07:40:00,7.79475,5.5453
"21517",2022-06-12 07:45:00,9.05295,1.65976
"21518",2022-06-12 07:50:00,5.87812,1.90314
"21519",2022-06-12 07:55:00,5.36005,6.17281
"21520",2022-06-12 08:00:00,8.45303,7.055
"21521",2022-06-12 08:05:00,10.5114,6.82431
"21522",2022-06-12 08:10:00,10.5114,6.82431
"21523",2022-06-12 08:15:00,10.5114,6.82431
"21524",2022-06-12 08:20:00,11.1618,6.75332
"21525",2022-06-12 08:25:00,14.0713,6.99104
"21526",2022-06-12 08:30:00,16.0076,11.6193
"21527",2022-06-12 08:35:00,15.9216,13.4553
"21528",2022-06-12 08:40:00,18.1937,15.0852
"21529",2022-06-12 08:45:00,19.9015,15.0826
"21530",2022-06-12 08:50:00,21.9629,18.2803
"21531",2022-06-12 08:55:00,22.1252,17.5243
"21532",2022-06-12 09:00:00,22.2266,18.2995
"21533",2022-06-12 09:05:00,22.9605,15.8233
"21534",2022-06-12 09:10:00,24.2814,13.4074
"21535",2022-06-12 09:15:00,22.1227,13.4428
"21536",2022-06-12 09:20:00,21.2685,16.0872
"21537",2022-06-12 09:25:00,20.8426,17.6557
"21538",2022-06-12 09:30:00,20.6081,15.4313
"21539",2022-06-12 09:35:00,21.211,12.3784
"21540",2022-06-12 09:40:00,18.8827,9.76795
"21541",2022-06-12 09:45:00,16.0473,10.6179
"21542",2022-06-12 09:50:00,14.6648,9.66517
"21543",2022-06-12 09:55:00,15.3426,9.99987
"21544",2022-06-12 10:00:00,17.0054,14.3896
"21545",2022-06-12 10:05:00,17.8958,16.6638
"21546",2022-06-12 10:10:00,18.7925,17.2937
"21547",2022-06-12 10:15:00,20.6775,16.3508
"21548",2022-06-12 10:20:00,18.6737,19.1208
"21549",2022-06-12 10:25:00,19.9078,19.8106
"21550",2022-06-12 10:30:00,20.4655,17.8991
"21551",2022-06-12 10:35:00,18.7717,18.194
"21552",2022-06-12 10:40:00,14.4808,18.5493
"21553",2022-06-12 10:45:00,11.5079,15.5095
"21554",2022-06-12 10:50:00,9.67824,15.6536
"21555",2022-06-12 10:55:00,10.72,15.911
"21556",2022-06-12 11:00:00,13.1456,13.68
"21557",2022-06-12 11:05:00,17.3983,14.2623
"21558",2022-06-12 11:10:00,16.6579,11.4829
"21559",2022-06-12 11:15:00,16.5379,10.0261
"21560",2022-06-12 11:20:00,16.4041,10.288
"21561",2022-06-12 11:25:00,20.0228,15.202
"21562",2022-06-12 11:30:00,17.4153,16.6404
"21563",2022-06-12 11:35:00,13.4649,15.5909
"21564",2022-06-12 11:40:00,10.6494,15.8062
"21565",2022-06-12 11:45:00,11.4331,16.3874
"21566",2022-06-12 11:50:00,14.7403,16.3095
"21567",2022-06-12 11:55:00,13.1351,14.873
"21568",2022-06-12 12:00:00,12.4992,15.092
"21569",2022-06-12 12:05:00,13.2135,13.7255
"21570",2022-06-12 12:10:00,11.5506,11.0487
"21571",2022-06-12 12:15:00,13.2339,13.3744
"21572",2022-06-12 12:20:00,12.1041,14.6731
"21573",2022-06-12 12:25:00,13.3414,17.1885
"21574",2022-06-12 12:30:00,13.2257,20.4322
"21575",2022-06-12 12:35:00,14.4284,19.0779
"21576",2022-06-12 12:40:00,15.7143,17.5492
"21577",2022-06-12 12:45:00,14.6633,18.0329
"21578",2022-06-12 12:50:00,15.7445,21.7319
"21579",2022-06-12 12:55:00,17.6523,17.8471
"21580",2022-06-12 13:00:00,17.2621,12.9427
"21581",2022-06-12 13:05:00,17.7627,10.3058
"21582",2022-06-12 13:10:00,17.0558,5.77555
"21583",2022-06-12 13:15:00,14.1329,6.97771
"21584",2022-06-12 13:20:00,10.2132,9.5221
"21585",2022-06-12 13:25:00,7.11821,10.3451
"21586",2022-06-12 13:30:00,5.25906,13.0349
"21587",2022-06-12 13:35:00,5.69218,12.1267
"21588",2022-06-12 13:40:00,3.7272,13.954
"21589",2022-06-12 13:45:00,3.23321,12.5436
"21590",2022-06-12 13:50:00,5.38533,9.17288
"21591",2022-06-12 13:55:00,7.0472,6.35641
"21592",2022-06-12 14:00:00,11.5394,3.01601
"21593",2022-06-12 14:05:00,12.2926,1.01572
"21594",2022-06-12 14:10:00,7.58472,0.438317
"21595",2022-06-12 14:15:00,11.6799,0.385697
"21596",2022-06-12 14:20:00,10.8317,-0.732803
"21597",2022-06-12 14:25:00,7.26839,-3.1917
"21598",2022-06-12 14:30:00,6.2811,-0.730213
"21599",2022-06-12 14:35:00,7.41589,1.39054
"21600",2022-06-12 14:40:00,10.416,2.20028
"21601",2022-06-12 14:45:00,13.8424,3.69983
"21602",2022-06-12 14:50:00,13.478,5.36662
"21603",2022-06-12 14:55:00,11.7388,6.87485
"21604",2022-06-12 15:00:00,15.2277,3.66357
"21605",2022-06-12 15:05:00,14.7978,-0.280483
"21606",2022-06-12 15:10:00,12.9305,0.748425
"21607",2022-06-12 15:15:00,11.3957,3.78378
"21608",2022-06-12 15:20:00,11.6407,5.17477
"21609",2022-06-12 15:25:00,12.4708,7.7918
"21610",2022-06-12 15:30:00,12.7374,6.41563
"21611",2022-06-12 15:35:00,10.2628,5.42029
"21612",2022-06-12 15:40:00,7.52243,2.54614
"21613",2022-06-12 15:45:00,8.17973,2.511
"21614",2022-06-12 15:50:00,10.8849,2.10271
"21615",2022-06-12 15:55:00,11.3324,4.9357
"21616",2022-06-12 16:00:00,10.36,7.77173
"21617",2022-06-12 16:05:00,11.6111,10.2966
"21618",2022-06-12 16:10:00,11.6111,10.2966
"21619",2022-06-12 16:15:00,11.6111,10.2966
"21620",2022-06-12 16:20:00,10.8573,12.7963
"21621",2022-06-12 16:25:00,10.4173,15.0711
"21622",2022-06-12 16:30:00,9.81361,15.6864
"21623",2022-06-12 16:35:00,6.18248,19.3464
"21624",2022-06-12 16:40:00,4.64521,21.1738
"21625",2022-06-12 16:45:00,4.19538,18.9565
"21626",2022-06-12 16:50:00,5.19706,14.7688
"21627",2022-06-12 16:55:00,3.66844,11.6107
"21628",2022-06-12 17:00:00,2.96391,13.2989
"21629",2022-06-12 17:05:00,5.50351,14.705
"21630",2022-06-12 17:10:00,8.75488,12.9246
"21631",2022-06-12 17:15:00,10.4361,10.6488
"21632",2022-06-12 17:20:00,9.61519,9.92082
"21633",2022-06-12 17:25:00,8.70995,7.18091
"21634",2022-06-12 17:30:00,9.21884,1.23507
"21635",2022-06-12 17:35:00,10.2958,-0.761328
"21636",2022-06-12 17:40:00,12.7443,-0.144905
"21637",2022-06-12 17:45:00,11.4416,0.176325
"21638",2022-06-12 17:50:00,9.08438,1.17367
"21639",2022-06-12 17:55:00,10.3916,3.26729
"21640",2022-06-12 18:00:00,11.0418,3.84167
"21641",2022-06-12 18:05:00,11.0581,3.42068
"21642",2022-06-12 18:10:00,10.3855,4.65067
"21643",2022-06-12 18:15:00,10.1266,5.27991
"21644",2022-06-12 18:20:00,9.30927,8.15678
"21645",2022-06-12 18:25:00,14.4801,8.06743
"21646",2022-06-12 18:30:00,14.9518,5.58804
"21647",2022-06-12 18:35:00,12.6524,5.34906
"21648",2022-06-12 18:40:00,13.9217,6.54555
"21649",2022-06-12 18:45:00,13.6824,6.04794
"21650",2022-06-12 18:50:00,13.0936,5.97632
"21651",2022-06-12 18:55:00,12.7419,6.01153
"21652",2022-06-12 19:00:00,13.9025,8.92238
"21653",2022-06-12 19:05:00,18.5157,11.5076
"21654",2022-06-12 19:10:00,20.5234,10.3675
"21655",2022-06-12 19:15:00,21.4364,13.9278
"21656",2022-06-12 19:20:00,22.4184,17.7653
"21657",2022-06-12 19:25:00,24.0727,19.4803
"21658",2022-06-12 19:30:00,26.0508,17.9594
"21659",2022-06-12 19:35:00,25.7276,16.5763
"21660",2022-06-12 19:40:00,27.29,17.9308
"21661",2022-06-12 19:45:00,27.9876,18.7297
"21662",2022-06-12 19:50:00,28.1379,15.9481
"21663",2022-06-12 19:55:00,29.2442,17.7207
"21664",2022-06-12 20:00:00,30.1908,18.8888
"21665",2022-06-12 20:05:00,27.9983,17.1082
"21666",2022-06-12 20:10:00,24.7235,13.5334
"21667",2022-06-12 20:15:00,21.6213,13.6835
"21668",2022-06-12 20:20:00,15.4542,13.5846
"21669",2022-06-12 20:25:00,13.869,12.1319
"21670",2022-06-12 20:30:00,14.3,10.5023
"21671",2022-06-12 20:35:00,15.5247,7.26469
"21672",2022-06-12 20:40:00,17.2683,6.6706
"21673",2022-06-12 20:45:00,15.9257,8.70206
"21674",2022-06-12 20:50:00,16.4008,13.6631
"21675",2022-06-12 20:55:00,18.6914,16.6545
"21676",2022-06-12 21:00:00,16.1307,17.8156
"21677",2022-06-12 21:05:00,15.4974,19.3838
"21678",2022-06-12 21:10:00,20.2787,19.1008
"21679",2022-06-12 21:15:00,24.2177,18.7563
"21680",2022-06-12 21:20:00,29.8525,17.7226
"21681",2022-06-12 21:25:00,34.4029,20.7241
"21682",2022-06-12 21:30:00,36.2862,23.1359
"21683",2022-06-12 21:35:00,35.7022,25.5421
"21684",2022-06-12 21:40:00,33.5325,24.0159
"21685",2022-06-12 21:45:00,31.929,23.6716
"21686",2022-06-12 21:50:00,29.0215,20.7
"21687",2022-06-12 21:55:00,25.8259,21.3344
"21688",2022-06-12 22:00:00,22.1275,21.4714
"21689",2022-06-12 22:05:00,21.5721,17.9859
"21690",2022-06-12 22:10:00,20.471,13.8184
"21691",2022-06-12 22:15:00,20.3391,12.8757
"21692",2022-06-12 22:20:00,22.8342,11.488
"21693",2022-06-12 22:25:00,23.9873,14.8705
"21694",2022-06-12 22:30:00,26.5991,17.1989
"21695",2022-06-12 22:35:00,29.1885,21.2879
"21696",2022-06-12 22:40:00,27.5453,22.3592
"21697",2022-06-12 22:45:00,23.7991,21.84
"21698",2022-06-12 22:50:00,23.3357,22.4401
"21699",2022-06-12 22:55:00,24.1436,23.162
"21700",2022-06-12 23:00:00,26.2337,19.9989
"21701",2022-06-12 23:05:00,26.017,20.6425
"21702",2022-06-12 23:10:00,28.9815,23.1784
"21703",2022-06-12 23:15:00,27.5545,23.5236
"21704",2022-06-12 23:20:00,27.9539,23.4197
"21705",2022-06-12 23:25:00,30.5913,22.1024
"21706",2022-06-12 23:30:00,29.6194,23.2592
"21707",2022-06-12 23:35:00,28.5471,26.5779
"21708",2022-06-12 23:40:00,30.4324,26.5202
"21709",2022-06-12 23:45:00,31.0571,22.9549
"21710",2022-06-12 23:50:00,30.4715,22.4008
"21711",2022-06-12 23:55:00,29.2684,23.3343
"21712",2022-06-13 00:00:00,26.6229,19.3662
"21713",2022-06-13 00:05:00,27.1065,18.4932
"21714",2022-06-13 00:10:00,27.1065,18.4932
"21715",2022-06-13 00:15:00,27.1066,18.4932
"21716",2022-06-13 00:20:00,27.5335,18.6755
"21717",2022-06-13 00:25:00,26.625,17.1818
"21718",2022-06-13 00:30:00,24.5608,13.8159
"21719",2022-06-13 00:35:00,26.1208,11.4096
"21720",2022-06-13 00:40:00,25.4797,12.6644
"21721",2022-06-13 00:45:00,23.2377,11.9647
"21722",2022-06-13 00:50:00,22.7177,14.0308
"21723",2022-06-13 00:55:00,23.8827,18.1555
"21724",2022-06-13 01:00:00,24.2361,17.3188
"21725",2022-06-13 01:05:00,24.1462,14.7106
"21726",2022-06-13 01:10:00,23.3134,9.68744
"21727",2022-06-13 01:15:00,15.3133,6.71053
"21728",2022-06-13 01:20:00,13.2649,7.43986
"21729",2022-06-13 01:25:00,17.0856,8.30165
"21730",2022-06-13 01:30:00,16.3318,9.38908
"21731",2022-06-13 01:35:00,15.6064,11.27
"21732",2022-06-13 01:40:00,15.497,12.1645
"21733",2022-06-13 01:45:00,17.7008,11.3141
"21734",2022-06-13 01:50:00,19.6963,8.43188
"21735",2022-06-13 01:55:00,20.4337,7.04605
"21736",2022-06-13 02:00:00,16.3119,8.88802
"21737",2022-06-13 02:05:00,14.5073,9.02355
"21738",2022-06-13 02:10:00,12.9749,6.57012
"21739",2022-06-13 02:15:00,10.809,2.66594
"21740",2022-06-13 02:20:00,8.39388,1.99047
"21741",2022-06-13 02:25:00,5.21436,0.930938
"21742",2022-06-13 02:30:00,5.90894,-1.22412
"21743",2022-06-13 02:35:00,8.54606,-1.16323
"21744",2022-06-13 02:40:00,10.9608,2.56189
"21745",2022-06-13 02:45:00,9.2574,7.25071
"21746",2022-06-13 02:50:00,8.26731,6.04132
"21747",2022-06-13 02:55:00,5.28136,6.44908
"21748",2022-06-13 03:00:00,3.1972,4.08674
"21749",2022-06-13 03:05:00,2.7377,2.76156
"21750",2022-06-13 03:10:00,5.9999,1.48457
"21751",2022-06-13 03:15:00,10.8043,0.24855
"21752",2022-06-13 03:20:00,10.5797,0.779688
"21753",2022-06-13 03:25:00,11.0428,3.48901
"21754",2022-06-13 03:30:00,10.2049,6.03124
"21755",2022-06-13 03:35:00,6.79989,5.89262
"21756",2022-06-13 03:40:00,7.25669,5.76946
"21757",2022-06-13 03:45:00,7.67688,4.46987
"21758",2022-06-13 03:50:00,10.6314,6.29052
"21759",2022-06-13 03:55:00,13.7926,7.16216
"21760",2022-06-13 04:00:00,12.1157,8.63201
"21761",2022-06-13 04:05:00,9.99098,12.4663
"21762",2022-06-13 04:10:00,8.53738,12.4283
"21763",2022-06-13 04:15:00,8.9418,8.82711
"21764",2022-06-13 04:20:00,12.4339,7.54689
"21765",2022-06-13 04:25:00,12.6052,10.4555
"21766",2022-06-13 04:30:00,12.9624,12.0357
"21767",2022-06-13 04:35:00,15.7662,9.23885
"21768",2022-06-13 04:40:00,14.276,8.81164
"21769",2022-06-13 04:45:00,18.1087,9.29268
"21770",2022-06-13 04:50:00,18.0746,5.58761
"21771",2022-06-13 04:55:00,13.597,3.2348
"21772",2022-06-13 05:00:00,9.55459,-1.15738
"21773",2022-06-13 05:05:00,8.53773,-4.31256
"21774",2022-06-13 05:10:00,9.8065,-2.09517
"21775",2022-06-13 05:15:00,14.997,2.43138
"21776",2022-06-13 05:20:00,16.0977,4.76558
"21777",2022-06-13 05:25:00,12.1032,4.4051
"21778",2022-06-13 05:30:00,7.86002,4.573
"21779",2022-06-13 05:35:00,6.67811,5.51117
"21780",2022-06-13 05:40:00,6.74757,7.56788
"21781",2022-06-13 05:45:00,6.0538,5.63685
"21782",2022-06-13 05:50:00,3.48015,5.28777
"21783",2022-06-13 05:55:00,3.05714,8.09262
"21784",2022-06-13 06:00:00,6.67718,7.75516
"21785",2022-06-13 06:05:00,6.73539,7.47651
"21786",2022-06-13 06:10:00,4.42113,6.18624
"21787",2022-06-13 06:15:00,4.16561,2.89562
"21788",2022-06-13 06:20:00,2.74951,7.46755
"21789",2022-06-13 06:25:00,2.30139,10.7752
"21790",2022-06-13 06:30:00,1.8147,8.05502
"21791",2022-06-13 06:35:00,5.06948,7.96976
"21792",2022-06-13 06:40:00,4.48141,6.65829
"21793",2022-06-13 06:45:00,4.23992,5.0238
"21794",2022-06-13 06:50:00,7.21625,3.96028
"21795",2022-06-13 06:55:00,8.44509,3.6064
"21796",2022-06-13 07:00:00,9.54031,4.34012
"21797",2022-06-13 07:05:00,7.4666,5.83136
"21798",2022-06-13 07:10:00,5.78504,7.08526
"21799",2022-06-13 07:15:00,5.07087,6.1755
"21800",2022-06-13 07:20:00,4.1174,7.19746
"21801",2022-06-13 07:25:00,2.75306,9.78282
"21802",2022-06-13 07:30:00,3.79495,8.40805
"21803",2022-06-13 07:35:00,3.14812,5.32371
"21804",2022-06-13 07:40:00,1.72572,4.15969
"21805",2022-06-13 07:45:00,0.778815,0.695324
"21806",2022-06-13 07:50:00,3.50151,2.10883
"21807",2022-06-13 07:55:00,8.64854,4.02324
"21808",2022-06-13 08:00:00,13.1117,5.5857
"21809",2022-06-13 08:05:00,14.242,6.14749
"21810",2022-06-13 08:10:00,14.242,6.14749
"21811",2022-06-13 08:15:00,14.242,6.1475
"21812",2022-06-13 08:20:00,14.9634,6.10482
"21813",2022-06-13 08:25:00,19.1866,8.11922
"21814",2022-06-13 08:30:00,19.8782,6.98384
"21815",2022-06-13 08:35:00,20.8085,3.51122
"21816",2022-06-13 08:40:00,17.5789,4.18797
"21817",2022-06-13 08:45:00,14.4978,4.98248
"21818",2022-06-13 08:50:00,13.1604,5.06174
"21819",2022-06-13 08:55:00,13.4997,6.42297
"21820",2022-06-13 09:00:00,13.589,2.65687
"21821",2022-06-13 09:05:00,10.8272,3.28127
"21822",2022-06-13 09:10:00,11.3867,4.50414
"21823",2022-06-13 09:15:00,11.6694,2.77396
"21824",2022-06-13 09:20:00,10.4494,1.33609
"21825",2022-06-13 09:25:00,9.75752,-0.354847
"21826",2022-06-13 09:30:00,8.77946,0.416605
"21827",2022-06-13 09:35:00,8.22438,6.37428
"21828",2022-06-13 09:40:00,8.14705,8.3172
"21829",2022-06-13 09:45:00,8.62328,9.43205
"21830",2022-06-13 09:50:00,10.1921,8.16235
"21831",2022-06-13 09:55:00,11.2063,8.8708
"21832",2022-06-13 10:00:00,12.0304,5.07256
"21833",2022-06-13 10:05:00,13.4684,4.59408
"21834",2022-06-13 10:10:00,12.9537,3.95365
"21835",2022-06-13 10:15:00,10.59,4.82557
"21836",2022-06-13 10:20:00,6.81079,6.66913
"21837",2022-06-13 10:25:00,3.45688,6.93223
"21838",2022-06-13 10:30:00,0.469889,9.91616
"21839",2022-06-13 10:35:00,-0.331618,11.1313
"21840",2022-06-13 10:40:00,-0.630781,10.2958
"21841",2022-06-13 10:45:00,1.53817,10.9713
"21842",2022-06-13 10:50:00,1.74759,8.29854
"21843",2022-06-13 10:55:00,4.25628,3.99052
"21844",2022-06-13 11:00:00,3.79693,-0.470841
"21845",2022-06-13 11:05:00,6.947,0.292536
"21846",2022-06-13 11:10:00,10.5403,3.05497
"21847",2022-06-13 11:15:00,13.4345,3.75045
"21848",2022-06-13 11:20:00,16.0996,2.63824
"21849",2022-06-13 11:25:00,14.9078,1.76633
"21850",2022-06-13 11:30:00,13.3942,0.851104
"21851",2022-06-13 11:35:00,12.2121,0.00354911
"21852",2022-06-13 11:40:00,11.9358,1.71187
"21853",2022-06-13 11:45:00,13.3153,5.60103
"21854",2022-06-13 11:50:00,12.9495,4.22339
"21855",2022-06-13 11:55:00,12.5836,4.17697
"21856",2022-06-13 12:00:00,13.1002,5.39862
"21857",2022-06-13 12:05:00,14.9981,6.72464
"21858",2022-06-13 12:10:00,15.3948,5.19164
"21859",2022-06-13 12:15:00,16.207,2.85871
"21860",2022-06-13 12:20:00,13.6449,5.00818
"21861",2022-06-13 12:25:00,10.0869,6.22368
"21862",2022-06-13 12:30:00,8.41728,3.73807
"21863",2022-06-13 12:35:00,5.94712,1.70654
"21864",2022-06-13 12:40:00,7.06104,0.31538
"21865",2022-06-13 12:45:00,8.16675,0.124823
"21866",2022-06-13 12:50:00,5.74353,4.52997
"21867",2022-06-13 12:55:00,5.89469,10.2311
"21868",2022-06-13 13:00:00,6.05067,11.2322
"21869",2022-06-13 13:05:00,6.31285,10.4242
"21870",2022-06-13 13:10:00,7.34263,8.79338
"21871",2022-06-13 13:15:00,10.3692,9.40485
"21872",2022-06-13 13:20:00,11.6526,9.57147
"21873",2022-06-13 13:25:00,11.021,8.32456
"21874",2022-06-13 13:30:00,11.6054,7.72533
"21875",2022-06-13 13:35:00,10.8745,6.40541
"21876",2022-06-13 13:40:00,9.95161,7.67086
"21877",2022-06-13 13:45:00,10.5744,9.80992
"21878",2022-06-13 13:50:00,9.42052,7.6593
"21879",2022-06-13 13:55:00,6.04402,5.53499
"21880",2022-06-13 14:00:00,6.30017,6.83284
"21881",2022-06-13 14:05:00,6.68552,9.03141
"21882",2022-06-13 14:10:00,8.38313,8.76634
"21883",2022-06-13 14:15:00,9.02741,10.381
"21884",2022-06-13 14:20:00,8.21491,10.939
"21885",2022-06-13 14:25:00,3.48908,7.88432
"21886",2022-06-13 14:30:00,2.317,2.88002
"21887",2022-06-13 14:35:00,4.81617,4.16255
"21888",2022-06-13 14:40:00,6.80842,8.20364
"21889",2022-06-13 14:45:00,5.22382,9.24238
"21890",2022-06-13 14:50:00,6.61809,8.99429
"21891",2022-06-13 14:55:00,10.0122,8.15833
"21892",2022-06-13 15:00:00,12.2648,10.1706
"21893",2022-06-13 15:05:00,9.40775,17.6952
"21894",2022-06-13 15:10:00,8.43311,19.8066
"21895",2022-06-13 15:15:00,12.0834,19.2331
"21896",2022-06-13 15:20:00,15.5584,16.5759
"21897",2022-06-13 15:25:00,16.8221,18.7964
"21898",2022-06-13 15:30:00,18.1369,18.2358
"21899",2022-06-13 15:35:00,20.0998,16.4062
"21900",2022-06-13 15:40:00,23.4583,11.9642
"21901",2022-06-13 15:45:00,23.3587,10.9942
"21902",2022-06-13 15:50:00,19.0945,10.9661
"21903",2022-06-13 15:55:00,20.9445,12.4834
"21904",2022-06-13 16:00:00,21.1506,15.3327
"21905",2022-06-13 16:05:00,20.7188,15.3747
"21906",2022-06-13 16:10:00,20.7188,15.3747
"21907",2022-06-13 16:15:00,20.7188,15.3747
"21908",2022-06-13 16:20:00,21.0464,14.4843
"21909",2022-06-13 16:25:00,20.072,13.3233
"21910",2022-06-13 16:30:00,19.7344,10.6134
"21911",2022-06-13 16:35:00,20.3671,9.39491
"21912",2022-06-13 16:40:00,22.5134,10.717
"21913",2022-06-13 16:45:00,21.8265,9.72009
"21914",2022-06-13 16:50:00,23.3065,11.7257
"21915",2022-06-13 16:55:00,20.9227,15.2777
"21916",2022-06-13 17:00:00,15.4379,15.5433
"21917",2022-06-13 17:05:00,11.542,13.1653
"21918",2022-06-13 17:10:00,15.6065,13.9591
"21919",2022-06-13 17:15:00,21.08,16.5791
"21920",2022-06-13 17:20:00,28.0806,20.874
"21921",2022-06-13 17:25:00,33.7652,28.5179
"21922",2022-06-13 17:30:00,36.0787,33.8548
"21923",2022-06-13 17:35:00,37.3003,34.7181
"21924",2022-06-13 17:40:00,38.2887,34.4371
"21925",2022-06-13 17:45:00,40.9707,31.9575
"21926",2022-06-13 17:50:00,45.1563,34.0997
"21927",2022-06-13 17:55:00,46.0219,35.1975
"21928",2022-06-13 18:00:00,44.564,35.6677
"21929",2022-06-13 18:05:00,43.0969,36.8662
"21930",2022-06-13 18:10:00,39.8075,37.5497
"21931",2022-06-13 18:15:00,40.078,36.2047
"21932",2022-06-13 18:20:00,42.2948,33.2703
"21933",2022-06-13 18:25:00,41.307,31.9956
"21934",2022-06-13 18:30:00,39.1042,32.7236
"21935",2022-06-13 18:35:00,39.1336,33.663
"21936",2022-06-13 18:40:00,40.9509,33.3252
"21937",2022-06-13 18:45:00,40.5168,31.8208
"21938",2022-06-13 18:50:00,38.8685,33.2485
"21939",2022-06-13 18:55:00,42.8579,32.7377
"21940",2022-06-13 19:00:00,47.1585,37.5228
"21941",2022-06-13 19:05:00,48.8446,43.8196
"21942",2022-06-13 19:10:00,52.9518,48.719
"21943",2022-06-13 19:15:00,57.3491,50.1797
"21944",2022-06-13 19:20:00,60.8119,49.5258
"21945",2022-06-13 19:25:00,61.8689,50.1453
"21946",2022-06-13 19:30:00,62.2273,51.7458
"21947",2022-06-13 19:35:00,61.2607,49.8963
"21948",2022-06-13 19:40:00,60.4534,50.194
"21949",2022-06-13 19:45:00,59.2332,50.3986
"21950",2022-06-13 19:50:00,59.4484,52.9928
"21951",2022-06-13 19:55:00,57.7995,55.7953
"21952",2022-06-13 20:00:00,57.9404,54.3778
"21953",2022-06-13 20:05:00,58.3321,54.0145
"21954",2022-06-13 20:10:00,56.9827,55.4318
"21955",2022-06-13 20:15:00,56.07,56.014
"21956",2022-06-13 20:20:00,55.8484,56.4413
"21957",2022-06-13 20:25:00,60.1675,58.5737
"21958",2022-06-13 20:30:00,65.0429,60.8068
"21959",2022-06-13 20:35:00,63.4485,58.1019
"21960",2022-06-13 20:40:00,57.4579,52.4675
"21961",2022-06-13 20:45:00,53.4551,49.093
"21962",2022-06-13 20:50:00,49.3812,45.8622
"21963",2022-06-13 20:55:00,44.1256,40.2089
"21964",2022-06-13 21:00:00,44.2539,35.7255
"21965",2022-06-13 21:05:00,41.3222,34.0282
"21966",2022-06-13 21:10:00,39.6587,31.6234
"21967",2022-06-13 21:15:00,37.1533,26.7844
"21968",2022-06-13 21:20:00,33.9408,23.3715
"21969",2022-06-13 21:25:00,30.6956,21.4518
"21970",2022-06-13 21:30:00,26.058,23.9317
"21971",2022-06-13 21:35:00,24.9499,20.5477
"21972",2022-06-13 21:40:00,24.3047,19.2385
"21973",2022-06-13 21:45:00,27.2221,18.2327
"21974",2022-06-13 21:50:00,26.9062,17.9705
"21975",2022-06-13 21:55:00,23.4181,16.5982
"21976",2022-06-13 22:00:00,24.0763,15.3868
"21977",2022-06-13 22:05:00,23.3179,12.3765
"21978",2022-06-13 22:10:00,23.5339,11.202
"21979",2022-06-13 22:15:00,22.2375,10.7488
"21980",2022-06-13 22:20:00,17.0339,12.5947
"21981",2022-06-13 22:25:00,13.2694,14.4822
"21982",2022-06-13 22:30:00,12.6067,13.8607
"21983",2022-06-13 22:35:00,12.4953,17.1581
"21984",2022-06-13 22:40:00,13.8794,19.6164
"21985",2022-06-13 22:45:00,16.3666,21.9991
"21986",2022-06-13 22:50:00,18.9607,24.1882
"21987",2022-06-13 22:55:00,18.9362,23.8433
"21988",2022-06-13 23:00:00,17.55,20.6785
"21989",2022-06-13 23:05:00,18.9809,18.1978
"21990",2022-06-13 23:10:00,22.7054,20.4369
"21991",2022-06-13 23:15:00,24.4964,20.2783
"21992",2022-06-13 23:20:00,23.251,18.1417
"21993",2022-06-13 23:25:00,23.9068,18.7372
"21994",2022-06-13 23:30:00,26.8436,20.7949
"21995",2022-06-13 23:35:00,29.0797,20.3109
"21996",2022-06-13 23:40:00,31.1965,18.1305
"21997",2022-06-13 23:45:00,30.4416,21.7212
"21998",2022-06-13 23:50:00,28.8049,24.677
"21999",2022-06-13 23:55:00,29.5727,25.786
"22000",2022-06-14 00:00:00,33.3992,32.6378
"22001",2022-06-14 00:05:00,35.4192,36.0176
"22002",2022-06-14 00:10:00,35.4192,36.0176
"22003",2022-06-14 00:15:00,35.4193,36.0176
"22004",2022-06-14 00:20:00,35.5726,37.3439
"22005",2022-06-14 00:25:00,34.3703,39.7559
"22006",2022-06-14 00:30:00,35.2662,39.9221
"22007",2022-06-14 00:35:00,36.2123,41.7561
