"","datetime","pm2p5"
"2062",2022-04-05 18:30:00,"5.42481"
"2063",2022-04-05 18:35:00,"3.39077"
"2064",2022-04-05 18:40:00,"5.42522"
"2065",2022-04-05 18:45:00,"4.50297"
"2066",2022-04-05 18:50:00,"3.14622"
"2067",2022-04-05 18:55:00,"6.18515"
"2068",2022-04-05 19:00:00,"7.25918"
"2069",2022-04-05 19:05:00,"7.71284"
"2070",2022-04-05 19:10:00,"7.93067"
"2071",2022-04-05 19:15:00,"6.09912"
"2072",2022-04-05 19:20:00,"9.68274"
"2073",2022-04-05 19:25:00,"8.1015"
"2074",2022-04-05 19:30:00,"8.23253"
"2075",2022-04-05 19:35:00,"10.7759"
"2076",2022-04-05 19:40:00,"11.8006"
"2077",2022-04-05 19:45:00,"10.9032"
"2078",2022-04-05 19:50:00,"9.70131"
"2079",2022-04-05 19:55:00,"8.43157"
"2080",2022-04-05 20:00:00,"10.6594"
"2081",2022-04-05 20:05:00,"10.6353"
"2082",2022-04-05 20:10:00,"9.92763"
"2083",2022-04-05 20:15:00,"9.39337"
"2084",2022-04-05 20:20:00,"8.73037"
"2085",2022-04-05 20:25:00,"7.95427"
"2086",2022-04-05 20:30:00,"9.68633"
"2087",2022-04-05 20:35:00,"12.3831"
"2088",2022-04-05 20:40:00,"11.6691"
"2089",2022-04-05 20:45:00,"15.1393"
"2090",2022-04-05 20:50:00,"16.2462"
"2091",2022-04-05 20:55:00,"11.8877"
"2092",2022-04-05 21:00:00,"10.5275"
"2093",2022-04-05 21:05:00,"8.74614"
"2094",2022-04-05 21:10:00,"5.57706"
"2095",2022-04-05 21:15:00,"5.66395"
"2096",2022-04-05 21:20:00,"4.64155"
"2097",2022-04-05 21:25:00,"6.48317"
"2098",2022-04-05 21:30:00,"13.6278"
"2099",2022-04-05 21:35:00,"13.2351"
"2100",2022-04-05 21:40:00,"8.74212"
"2101",2022-04-05 21:45:00,"8.67657"
"2102",2022-04-05 21:50:00,"8.35647"
"2103",2022-04-05 21:55:00,"6.87054"
"2104",2022-04-05 22:00:00,"6.48901"
"2105",2022-04-05 22:05:00,"6.92374"
"2106",2022-04-05 22:10:00,"12.3923"
"2107",2022-04-05 22:15:00,"13.5619"
"2108",2022-04-05 22:20:00,"8.67179"
"2109",2022-04-05 22:25:00,"6.06972"
"2110",2022-04-05 22:30:00,"6.01644"
"2111",2022-04-05 22:35:00,"5.27945"
"2112",2022-04-05 22:40:00,"4.25945"
"2113",2022-04-05 22:45:00,"6.73031"
"2114",2022-04-05 22:50:00,"4.90449"
"2115",2022-04-05 22:55:00,"6.41823"
"2116",2022-04-05 23:00:00,"5.66464"
"2117",2022-04-05 23:05:00,"5.79932"
"2118",2022-04-05 23:10:00,"9.08654"
"2119",2022-04-05 23:15:00,"8.5993"
"2120",2022-04-05 23:20:00,"7.42416"
"2121",2022-04-05 23:25:00,"11.7875"
"2122",2022-04-05 23:30:00,"10.3348"
"2123",2022-04-05 23:35:00,"8.15389"
"2124",2022-04-05 23:40:00,"3.74933"
"2125",2022-04-05 23:45:00,"0.701298"
"2126",2022-04-05 23:50:00,"-1.74857"
"2127",2022-04-05 23:55:00,"-1.5221"
"2128",2022-04-06 00:00:00,"-0.214257"
"2129",2022-04-06 00:05:00,"0.219731"
"2130",2022-04-06 00:10:00,"0.219731"
"2131",2022-04-06 00:15:00,"0.21977"
"2132",2022-04-06 00:20:00,"1.94669"
"2133",2022-04-06 00:25:00,"7.15547"
"2134",2022-04-06 00:30:00,"7.99299"
"2135",2022-04-06 00:35:00,"9.04332"
"2136",2022-04-06 00:40:00,"6.5071"
"2137",2022-04-06 00:45:00,"6.27262"
"2138",2022-04-06 00:50:00,"6.21053"
"2139",2022-04-06 00:55:00,"6.68461"
"2140",2022-04-06 01:00:00,"6.41026"
"2141",2022-04-06 01:05:00,"1.37285"
"2142",2022-04-06 01:10:00,"-2.99025"
"2143",2022-04-06 01:15:00,"-6.25851"
"2144",2022-04-06 01:20:00,"-8.61641"
"2145",2022-04-06 01:25:00,"-10.2432"
"2146",2022-04-06 01:30:00,"-8.35938"
"2147",2022-04-06 01:35:00,"-5.04944"
"2148",2022-04-06 01:40:00,"-5.63167"
"2149",2022-04-06 01:45:00,"-3.01105"
"2150",2022-04-06 01:50:00,"0.666507"
"2151",2022-04-06 01:55:00,"-0.823838"
"2152",2022-04-06 02:00:00,"1.46511"
"2153",2022-04-06 02:05:00,"3.37063"
"2154",2022-04-06 02:10:00,"3.88184"
"2155",2022-04-06 02:15:00,"1.02271"
"2156",2022-04-06 02:20:00,"-2.05188"
"2157",2022-04-06 02:25:00,"-4.56097"
"2158",2022-04-06 02:30:00,"-2.58022"
"2159",2022-04-06 02:35:00,"-2.61675"
"2160",2022-04-06 02:40:00,"-3.38594"
"2161",2022-04-06 02:45:00,"-3.47385"
"2162",2022-04-06 02:50:00,"-2.82335"
"2163",2022-04-06 02:55:00,"-3.62471"
"2164",2022-04-06 03:00:00,"-5.4247"
"2165",2022-04-06 03:05:00,"-3.02774"
"2166",2022-04-06 03:10:00,"1.37425"
"2167",2022-04-06 03:15:00,"-0.772679"
"2168",2022-04-06 03:20:00,"0.106069"
"2169",2022-04-06 03:25:00,"0.276346"
"2170",2022-04-06 03:30:00,"-2.20606"
"2171",2022-04-06 03:35:00,"1.39247"
"2172",2022-04-06 03:40:00,"4.61582"
"2173",2022-04-06 03:45:00,"4.05762"
"2174",2022-04-06 03:50:00,"0.432188"
"2175",2022-04-06 03:55:00,"0.19031"
"2176",2022-04-06 04:00:00,"1.90198"
"2177",2022-04-06 04:05:00,"1.1585"
"2178",2022-04-06 04:10:00,"-0.691603"
"2179",2022-04-06 04:15:00,"-2.09658"
"2180",2022-04-06 04:20:00,"-0.771349"
"2181",2022-04-06 04:25:00,"1.2192"
"2182",2022-04-06 04:30:00,"0.295906"
"2183",2022-04-06 04:35:00,"0.528824"
"2184",2022-04-06 04:40:00,"2.10465"
"2185",2022-04-06 04:45:00,"0.987606"
"2186",2022-04-06 04:50:00,"2.71837"
"2187",2022-04-06 04:55:00,"3.40219"
"2188",2022-04-06 05:00:00,"2.83949"
"2189",2022-04-06 05:05:00,"0.0179325"
"2190",2022-04-06 05:10:00,"0.392003"
"2191",2022-04-06 05:15:00,"-0.279019"
"2192",2022-04-06 05:20:00,"3.47954"
"2193",2022-04-06 05:25:00,"3.42019"
"2194",2022-04-06 05:30:00,"-0.516777"
"2195",2022-04-06 05:35:00,"-2.85617"
"2196",2022-04-06 05:40:00,"-0.823492"
"2197",2022-04-06 05:45:00,"-2.10739"
"2198",2022-04-06 05:50:00,"0.334686"
"2199",2022-04-06 05:55:00,"-0.0178551"
"2200",2022-04-06 06:00:00,"1.73155"
"2201",2022-04-06 06:05:00,"3.53886"
"2202",2022-04-06 06:10:00,"6.65097"
"2203",2022-04-06 06:15:00,"3.60294"
"2204",2022-04-06 06:20:00,"2.04473"
"2205",2022-04-06 06:25:00,"0.893461"
"2206",2022-04-06 06:30:00,"0.5562"
"2207",2022-04-06 06:35:00,"0.731702"
"2208",2022-04-06 06:40:00,"1.41529"
"2209",2022-04-06 06:45:00,"0.459621"
"2210",2022-04-06 06:50:00,"0.294229"
"2211",2022-04-06 06:55:00,"-3.76787"
"2212",2022-04-06 07:00:00,"-3.05159"
"2213",2022-04-06 07:05:00,"-0.421638"
"2214",2022-04-06 07:10:00,"-1.64414"
"2215",2022-04-06 07:15:00,"-2.1153"
"2216",2022-04-06 07:20:00,"0.0352307"
"2217",2022-04-06 07:25:00,"2.29239"
"2218",2022-04-06 07:30:00,"-3.51222"
"2219",2022-04-06 07:35:00,"-2.75735"
"2220",2022-04-06 07:40:00,"0.0599017"
"2221",2022-04-06 07:45:00,"-1.41057"
"2222",2022-04-06 07:50:00,"-0.160266"
"2223",2022-04-06 07:55:00,"2.15032"
"2224",2022-04-06 08:00:00,"6.66039"
"2225",2022-04-06 08:05:00,"6.81128"
"2226",2022-04-06 08:10:00,"6.81128"
"2227",2022-04-06 08:15:00,"6.81124"
"2228",2022-04-06 08:20:00,"3.63981"
"2229",2022-04-06 08:25:00,"-3.10664"
"2230",2022-04-06 08:30:00,"-5.96364"
"2231",2022-04-06 08:35:00,"-7.33681"
"2232",2022-04-06 08:40:00,"-8.58787"
"2233",2022-04-06 08:45:00,"-10.5189"
"2234",2022-04-06 08:50:00,"-9.67202"
"2235",2022-04-06 08:55:00,"-5.24036"
"2236",2022-04-06 09:00:00,"-4.77664"
"2237",2022-04-06 09:05:00,"-5.63173"
"2238",2022-04-06 09:10:00,"-1.19526"
"2239",2022-04-06 09:15:00,"0.700988"
"2240",2022-04-06 09:20:00,"1.34463"
"2241",2022-04-06 09:25:00,"-2.38882"
"2242",2022-04-06 09:30:00,"-3.20407"
"2243",2022-04-06 09:35:00,"-0.0831374"
"2244",2022-04-06 09:40:00,"4.13298"
"2245",2022-04-06 09:45:00,"4.20503"
"2246",2022-04-06 09:50:00,"4.88731"
"2247",2022-04-06 09:55:00,"5.90983"
"2248",2022-04-06 10:00:00,"7.60093"
"2249",2022-04-06 10:05:00,"9.65747"
"2250",2022-04-06 10:10:00,"8.74034"
"2251",2022-04-06 10:15:00,"8.33134"
"2252",2022-04-06 10:20:00,"5.80696"
"2253",2022-04-06 10:25:00,"8.03355"
"2254",2022-04-06 10:30:00,"7.46888"
"2255",2022-04-06 10:35:00,"7.32019"
"2256",2022-04-06 10:40:00,"7.16055"
"2257",2022-04-06 10:45:00,"8.27035"
"2258",2022-04-06 10:50:00,"10.7006"
"2259",2022-04-06 10:55:00,"8.58371"
"2260",2022-04-06 11:00:00,"7.46004"
"2261",2022-04-06 11:05:00,"5.98953"
"2262",2022-04-06 11:10:00,"3.50712"
"2263",2022-04-06 11:15:00,"-0.0983048"
"2264",2022-04-06 11:20:00,"1.49143"
"2265",2022-04-06 11:25:00,"2.07502"
"2266",2022-04-06 11:30:00,"4.56526"
"2267",2022-04-06 11:35:00,"4.07409"
"2268",2022-04-06 11:40:00,"3.99832"
"2269",2022-04-06 11:45:00,"3.51839"
"2270",2022-04-06 11:50:00,"3.08627"
"2271",2022-04-06 11:55:00,"0.200844"
"2272",2022-04-06 12:00:00,"-0.341628"
"2273",2022-04-06 12:05:00,"-4.19802"
"2274",2022-04-06 12:10:00,"-6.10957"
"2275",2022-04-06 12:15:00,"-6.40681"
"2276",2022-04-06 12:20:00,"-6.27404"
"2277",2022-04-06 12:25:00,"-3.53185"
"2278",2022-04-06 12:30:00,"-4.74498"
"2279",2022-04-06 12:35:00,"-2.27836"
"2280",2022-04-06 12:40:00,"-1.6452"
"2281",2022-04-06 12:45:00,"-3.53069"
"2282",2022-04-06 12:50:00,"-4.03224"
"2283",2022-04-06 12:55:00,"-2.85958"
"2284",2022-04-06 13:00:00,"-3.42748"
"2285",2022-04-06 13:05:00,"0.159903"
"2286",2022-04-06 13:10:00,"1.36109"
"2287",2022-04-06 13:15:00,"-0.32077"
"2288",2022-04-06 13:20:00,"0.709522"
"2289",2022-04-06 13:25:00,"2.81269"
"2290",2022-04-06 13:30:00,"0.414456"
"2291",2022-04-06 13:35:00,"-0.367737"
"2292",2022-04-06 13:40:00,"-2.55591"
"2293",2022-04-06 13:45:00,"-1.30741"
"2294",2022-04-06 13:50:00,"-1.79173"
"2295",2022-04-06 13:55:00,"-0.0829348"
"2296",2022-04-06 14:00:00,"0.92733"
"2297",2022-04-06 14:05:00,"3.70788"
"2298",2022-04-06 14:10:00,"8.61122"
"2299",2022-04-06 14:15:00,"8.57655"
"2300",2022-04-06 14:20:00,"5.75351"
"2301",2022-04-06 14:25:00,"5.3301"
"2302",2022-04-06 14:30:00,"9.12327"
"2303",2022-04-06 14:35:00,"8.45185"
"2304",2022-04-06 14:40:00,"8.2098"
"2305",2022-04-06 14:45:00,"7.18179"
"2306",2022-04-06 14:50:00,"8.50791"
"2307",2022-04-06 14:55:00,"8.68201"
"2308",2022-04-06 15:00:00,"8.92516"
"2309",2022-04-06 15:05:00,"11.1923"
"2310",2022-04-06 15:10:00,"11.2991"
"2311",2022-04-06 15:15:00,"12.5605"
"2312",2022-04-06 15:20:00,"11.7949"
"2313",2022-04-06 15:25:00,"12.4006"
"2314",2022-04-06 15:30:00,"12.1232"
"2315",2022-04-06 15:35:00,"12.2991"
"2316",2022-04-06 15:40:00,"12.9042"
"2317",2022-04-06 15:45:00,"15.2062"
"2318",2022-04-06 15:50:00,"13.3575"
"2319",2022-04-06 15:55:00,"13.6554"
"2320",2022-04-06 16:00:00,"11.1637"
"2321",2022-04-06 16:05:00,"9.16984"
"2322",2022-04-06 16:10:00,"9.16984"
"2323",2022-04-06 16:15:00,"9.1698"
"2324",2022-04-06 16:20:00,"9.53219"
"2325",2022-04-06 16:25:00,"11.0336"
"2326",2022-04-06 16:30:00,"8.53865"
"2327",2022-04-06 16:35:00,"10.1329"
"2328",2022-04-06 16:40:00,"5.41206"
"2329",2022-04-06 16:45:00,"5.23161"
"2330",2022-04-06 16:50:00,"4.63259"
"2331",2022-04-06 16:55:00,"2.38442"
"2332",2022-04-06 17:00:00,"3.92944"
"2333",2022-04-06 17:05:00,"0.543802"
"2334",2022-04-06 17:10:00,"-0.467275"
"2335",2022-04-06 17:15:00,"1.94151"
"2336",2022-04-06 17:20:00,"1.53144"
"2337",2022-04-06 17:25:00,"2.31185"
"2338",2022-04-06 17:30:00,"-1.06756"
"2339",2022-04-06 17:35:00,"-1.50144"
"2340",2022-04-06 17:40:00,"2.68813"
"2341",2022-04-06 17:45:00,"3.93108"
"2342",2022-04-06 17:50:00,"-0.891474"
"2343",2022-04-06 17:55:00,"-7.46484"
"2344",2022-04-06 18:00:00,"-10.1729"
"2345",2022-04-06 18:05:00,"-12.756"
"2346",2022-04-06 18:10:00,"-17.0169"
"2347",2022-04-06 18:15:00,"-18.3798"
"2348",2022-04-06 18:20:00,"-15.673"
"2349",2022-04-06 18:25:00,"-13.5335"
"2350",2022-04-06 18:30:00,"-10.1126"
"2351",2022-04-06 18:35:00,"-12.7511"
"2352",2022-04-06 18:40:00,"-15.7901"
"2353",2022-04-06 18:45:00,"-14.7678"
"2354",2022-04-06 18:50:00,"-9.24726"
"2355",2022-04-06 18:55:00,"-9.61564"
"2356",2022-04-06 19:00:00,"-10.1113"
"2357",2022-04-06 19:05:00,"-9.81378"
"2358",2022-04-06 19:10:00,"-5.98415"
"2359",2022-04-06 19:15:00,"-3.78657"
"2360",2022-04-06 19:20:00,"-1.18933"
"2361",2022-04-06 19:25:00,"0.0743301"
"2362",2022-04-06 19:30:00,"-4.0237"
"2363",2022-04-06 19:35:00,"-7.62297"
"2364",2022-04-06 19:40:00,"-11.3423"
"2365",2022-04-06 19:45:00,"-15.9941"
"2366",2022-04-06 19:50:00,"-18.6036"
"2367",2022-04-06 19:55:00,"-19.9042"
"2368",2022-04-06 19:55:01,"0"
"2369",2022-04-06 20:00:00,""
"2370",2022-04-06 20:05:00,"-15.9336"
"2371",2022-04-06 20:10:00,"-12.0583"
"2372",2022-04-06 20:15:00,"-8.9202"
"2373",2022-04-06 20:20:00,"-7.38486"
"2374",2022-04-06 20:25:00,"-6.23333"
"2375",2022-04-06 20:30:00,"-5.46139"
"2376",2022-04-06 20:35:00,"-3.34593"
"2377",2022-04-06 20:40:00,"-5.25864"
"2378",2022-04-06 20:45:00,"-6.07558"
"2379",2022-04-06 20:50:00,"-5.53958"
"2380",2022-04-06 20:55:00,"-4.24805"
"2381",2022-04-06 21:00:00,"-2.85444"
"2382",2022-04-06 21:05:00,"-3.87314"
"2383",2022-04-06 21:10:00,"-1.5116"
"2384",2022-04-06 21:15:00,"-0.319749"
"2385",2022-04-06 21:20:00,"-0.68687"
"2386",2022-04-06 21:25:00,"0.688311"
"2387",2022-04-06 21:30:00,"2.52686"
"2388",2022-04-06 21:35:00,"2.27977"
"2389",2022-04-06 21:40:00,"0.821882"
"2390",2022-04-06 21:45:00,"-2.86688"
"2391",2022-04-06 21:50:00,"-2.25537"
"2392",2022-04-06 21:55:00,"0.762071"
"2393",2022-04-06 22:00:00,"1.6051"
"2394",2022-04-06 22:05:00,"4.80143"
"2395",2022-04-06 22:10:00,"6.3356"
"2396",2022-04-06 22:15:00,"4.65934"
"2397",2022-04-06 22:20:00,"3.60709"
"2398",2022-04-06 22:25:00,"2.37631"
"2399",2022-04-06 22:30:00,"1.11449"
"2400",2022-04-06 22:35:00,"1.88535"
"2401",2022-04-06 22:40:00,"3.06259"
"2402",2022-04-06 22:45:00,"1.33717"
"2403",2022-04-06 22:50:00,"0.924803"
"2404",2022-04-06 22:55:00,"-0.211583"
"2405",2022-04-06 23:00:00,"-2.19846"
"2406",2022-04-06 23:05:00,"0.199783"
"2407",2022-04-06 23:10:00,"3.01872"
"2408",2022-04-06 23:15:00,"3.21434"
"2409",2022-04-06 23:20:00,"1.68755"
"2410",2022-04-06 23:25:00,"1.52655"
"2411",2022-04-06 23:30:00,"5.02289"
"2412",2022-04-06 23:35:00,"4.2457"
"2413",2022-04-06 23:40:00,"7.60873"
"2414",2022-04-06 23:45:00,"8.22093"
"2415",2022-04-06 23:50:00,"7.72611"
"2416",2022-04-06 23:55:00,"6.33201"
"2417",2022-04-07 00:00:00,"7.31815"
"2418",2022-04-07 00:05:00,"6.9227"
"2419",2022-04-07 00:10:00,"6.9227"
"2420",2022-04-07 00:15:00,"6.92271"
"2421",2022-04-07 00:20:00,"8.13443"
"2422",2022-04-07 00:25:00,"10.3021"
"2423",2022-04-07 00:30:00,"13.5064"
"2424",2022-04-07 00:35:00,"14.4208"
"2425",2022-04-07 00:40:00,"13.7208"
"2426",2022-04-07 00:45:00,"12.6517"
"2427",2022-04-07 00:50:00,"10.677"
"2428",2022-04-07 00:55:00,"8.7063"
"2429",2022-04-07 01:00:00,"6.60278"
"2430",2022-04-07 01:05:00,"6.59407"
"2431",2022-04-07 01:10:00,"5.55792"
"2432",2022-04-07 01:15:00,"4.33345"
"2433",2022-04-07 01:20:00,"4.65271"
"2434",2022-04-07 01:25:00,"0.198837"
"2435",2022-04-07 01:30:00,"-2.83491"
"2436",2022-04-07 01:35:00,"-4.0474"
"2437",2022-04-07 01:40:00,"0.389195"
"2438",2022-04-07 01:45:00,"3.46499"
"2439",2022-04-07 01:50:00,"0.697648"
"2440",2022-04-07 01:55:00,"0.601329"
"2441",2022-04-07 02:00:00,"0.632786"
"2442",2022-04-07 02:05:00,"2.342"
"2443",2022-04-07 02:10:00,"5.62914"
"2444",2022-04-07 02:15:00,"3.86146"
"2445",2022-04-07 02:20:00,"2.08414"
"2446",2022-04-07 02:25:00,"-1.10539"
"2447",2022-04-07 02:30:00,"-0.12551"
"2448",2022-04-07 02:35:00,"0.541823"
"2449",2022-04-07 02:40:00,"0.457087"
"2450",2022-04-07 02:45:00,"0.987124"
"2451",2022-04-07 02:50:00,"-1.31995"
"2452",2022-04-07 02:55:00,"0.577169"
"2453",2022-04-07 03:00:00,"2.2693"
"2454",2022-04-07 03:05:00,"3.59307"
"2455",2022-04-07 03:10:00,"2.75325"
"2456",2022-04-07 03:15:00,"2.63735"
"2457",2022-04-07 03:20:00,"4.40532"
"2458",2022-04-07 03:25:00,"6.24856"
"2459",2022-04-07 03:30:00,"5.01749"
"2460",2022-04-07 03:35:00,"3.74328"
"2461",2022-04-07 03:40:00,"2.25746"
"2462",2022-04-07 03:45:00,"2.45543"
"2463",2022-04-07 03:50:00,"5.74921"
"2464",2022-04-07 03:55:00,"9.12301"
"2465",2022-04-07 04:00:00,"12.1543"
"2466",2022-04-07 04:05:00,"11.4563"
"2467",2022-04-07 04:10:00,"6.26554"
"2468",2022-04-07 04:15:00,"1.32179"
"2469",2022-04-07 04:20:00,"-1.56313"
"2470",2022-04-07 04:25:00,"-0.571025"
"2471",2022-04-07 04:30:00,"2.08114"
"2472",2022-04-07 04:35:00,"1.97847"
"2473",2022-04-07 04:40:00,"2.03152"
"2474",2022-04-07 04:45:00,"3.20563"
"2475",2022-04-07 04:50:00,"2.72937"
"2476",2022-04-07 04:55:00,"4.76811"
"2477",2022-04-07 05:00:00,"2.39702"
"2478",2022-04-07 05:05:00,"4.58352"
"2479",2022-04-07 05:10:00,"3.1481"
"2480",2022-04-07 05:15:00,"3.76357"
"2481",2022-04-07 05:20:00,"2.74702"
"2482",2022-04-07 05:25:00,"1.48431"
"2483",2022-04-07 05:30:00,"1.10633"
"2484",2022-04-07 05:35:00,"3.83078"
"2485",2022-04-07 05:40:00,"3.1117"
"2486",2022-04-07 05:45:00,"3.54098"
"2487",2022-04-07 05:50:00,"2.9879"
"2488",2022-04-07 05:55:00,"3.65615"
"2489",2022-04-07 06:00:00,"5.26591"
"2490",2022-04-07 06:05:00,"7.73502"
"2491",2022-04-07 06:10:00,"7.93301"
"2492",2022-04-07 06:15:00,"9.15818"
"2493",2022-04-07 06:20:00,"11.2332"
"2494",2022-04-07 06:25:00,"9.35862"
"2495",2022-04-07 06:30:00,"8.82263"
"2496",2022-04-07 06:35:00,"13.3658"
"2497",2022-04-07 06:40:00,"14.59"
"2498",2022-04-07 06:45:00,"11.8543"
"2499",2022-04-07 06:50:00,"6.96578"
"2500",2022-04-07 06:55:00,"5.17409"
"2501",2022-04-07 07:00:00,"1.43492"
"2502",2022-04-07 07:05:00,"0.728606"
"2503",2022-04-07 07:10:00,"2.08316"
"2504",2022-04-07 07:15:00,"-0.0987711"
"2505",2022-04-07 07:20:00,"1.39152"
"2506",2022-04-07 07:25:00,"4.47655"
"2507",2022-04-07 07:30:00,"5.1659"
"2508",2022-04-07 07:35:00,"4.32198"
"2509",2022-04-07 07:40:00,"4.02022"
"2510",2022-04-07 07:45:00,"3.00945"
"2511",2022-04-07 07:50:00,"7.35529"
"2512",2022-04-07 07:55:00,"9.91368"
"2513",2022-04-07 08:00:00,"6.17621"
"2514",2022-04-07 08:05:00,"5.87146"
"2515",2022-04-07 08:10:00,"5.87146"
"2516",2022-04-07 08:15:00,"5.87149"
"2517",2022-04-07 08:20:00,"6.46872"
"2518",2022-04-07 08:25:00,"6.42271"
"2519",2022-04-07 08:30:00,"6.89111"
"2520",2022-04-07 08:35:00,"9.17138"
"2521",2022-04-07 08:40:00,"9.49096"
"2522",2022-04-07 08:45:00,"12.9024"
"2523",2022-04-07 08:50:00,"13.2622"
"2524",2022-04-07 08:55:00,"13.0445"
"2525",2022-04-07 09:00:00,"9.82459"
"2526",2022-04-07 09:05:00,"8.51036"
"2527",2022-04-07 09:10:00,"8.60839"
"2528",2022-04-07 09:15:00,"8.49815"
"2529",2022-04-07 09:20:00,"4.92063"
"2530",2022-04-07 09:25:00,"0.692252"
"2531",2022-04-07 09:30:00,"2.12629"
"2532",2022-04-07 09:35:00,"3.3524"
"2533",2022-04-07 09:40:00,"3.81538"
"2534",2022-04-07 09:45:00,"2.63767"
"2535",2022-04-07 09:50:00,"2.81395"
"2536",2022-04-07 09:55:00,"3.81697"
"2537",2022-04-07 10:00:00,"1.52822"
"2538",2022-04-07 10:05:00,"-3.54161"
"2539",2022-04-07 10:10:00,"-6.5789"
"2540",2022-04-07 10:15:00,"-6.12777"
"2541",2022-04-07 10:20:00,"-3.06161"
"2542",2022-04-07 10:25:00,"-5.43987"
"2543",2022-04-07 10:30:00,"-7.40732"
"2544",2022-04-07 10:35:00,"-9.21211"
"2545",2022-04-07 10:40:00,"-6.24959"
"2546",2022-04-07 10:45:00,"-7.29164"
"2547",2022-04-07 10:50:00,"-10.6405"
"2548",2022-04-07 10:55:00,"-11.7578"
"2549",2022-04-07 11:00:00,"-8.46813"
"2550",2022-04-07 11:05:00,"-5.00288"
"2551",2022-04-07 11:10:00,"-5.27254"
"2552",2022-04-07 11:15:00,"-3.60329"
"2553",2022-04-07 11:20:00,"5.52382"
"2554",2022-04-07 11:25:00,"16.0888"
"2555",2022-04-07 11:30:00,"24.7048"
"2556",2022-04-07 11:35:00,"28.0998"
"2557",2022-04-07 11:40:00,"29.0774"
"2558",2022-04-07 11:45:00,"27.8601"
"2559",2022-04-07 11:50:00,"23.4234"
"2560",2022-04-07 11:55:00,"21.7856"
"2561",2022-04-07 12:00:00,"21.8224"
"2562",2022-04-07 12:05:00,"19.2435"
"2563",2022-04-07 12:10:00,"14.7141"
"2564",2022-04-07 12:15:00,"11.6563"
"2565",2022-04-07 12:20:00,"8.66006"
"2566",2022-04-07 12:25:00,"6.2292"
"2567",2022-04-07 12:30:00,"2.00729"
"2568",2022-04-07 12:35:00,"2.53421"
"2569",2022-04-07 12:40:00,"0.559459"
"2570",2022-04-07 12:45:00,"-0.589965"
"2571",2022-04-07 12:50:00,"-0.757453"
"2572",2022-04-07 12:55:00,"0.614763"
"2573",2022-04-07 13:00:00,"-0.059042"
"2574",2022-04-07 13:05:00,"1.13271"
"2575",2022-04-07 13:10:00,"4.06694"
"2576",2022-04-07 13:15:00,"3.19957"
"2577",2022-04-07 13:20:00,"1.37019"
"2578",2022-04-07 13:25:00,"2.16343"
"2579",2022-04-07 13:30:00,"1.40587"
"2580",2022-04-07 13:35:00,"0.611311"
"2581",2022-04-07 13:40:00,"2.3674"
"2582",2022-04-07 13:45:00,"1.93521"
"2583",2022-04-07 13:50:00,"4.1138"
"2584",2022-04-07 13:55:00,"6.48295"
"2585",2022-04-07 14:00:00,"8.16913"
"2586",2022-04-07 14:05:00,"6.08576"
"2587",2022-04-07 14:10:00,"4.44791"
"2588",2022-04-07 14:15:00,"2.65416"
"2589",2022-04-07 14:20:00,"3.18082"
"2590",2022-04-07 14:25:00,"3.16816"
"2591",2022-04-07 14:30:00,"4.17485"
"2592",2022-04-07 14:35:00,"6.53812"
"2593",2022-04-07 14:40:00,"7.95111"
"2594",2022-04-07 14:45:00,"4.59446"
"2595",2022-04-07 14:50:00,"6.1831"
"2596",2022-04-07 14:55:00,"7.21682"
"2597",2022-04-07 15:00:00,"5.62549"
"2598",2022-04-07 15:05:00,"5.84719"
"2599",2022-04-07 15:10:00,"4.82476"
"2600",2022-04-07 15:15:00,"5.53125"
"2601",2022-04-07 15:20:00,"6.15961"
"2602",2022-04-07 15:25:00,"5.70664"
"2603",2022-04-07 15:30:00,"2.96629"
"2604",2022-04-07 15:35:00,"5.3068"
"2605",2022-04-07 15:40:00,"6.25514"
"2606",2022-04-07 15:45:00,"12.6466"
"2607",2022-04-07 15:50:00,"15.6075"
"2608",2022-04-07 15:55:00,"11.5695"
"2609",2022-04-07 16:00:00,"8.96043"
"2610",2022-04-07 16:05:00,"8.21533"
"2611",2022-04-07 16:10:00,"8.21533"
"2612",2022-04-07 16:15:00,"8.2153"
"2613",2022-04-07 16:20:00,"7.59432"
"2614",2022-04-07 16:25:00,"4.33005"
"2615",2022-04-07 16:30:00,"2.03065"
"2616",2022-04-07 16:35:00,"2.60694"
"2617",2022-04-07 16:40:00,"1.22726"
"2618",2022-04-07 16:45:00,"1.52662"
"2619",2022-04-07 16:50:00,"2.08551"
"2620",2022-04-07 16:55:00,"1.35573"
"2621",2022-04-07 17:00:00,"5.24626"
"2622",2022-04-07 17:05:00,"2.20672"
"2623",2022-04-07 17:10:00,"0.75141"
"2624",2022-04-07 17:15:00,"2.92131"
"2625",2022-04-07 17:20:00,"4.1195"
"2626",2022-04-07 17:25:00,"8.0771"
"2627",2022-04-07 17:30:00,"9.64818"
"2628",2022-04-07 17:35:00,"11.1026"
"2629",2022-04-07 17:40:00,"13.6684"
"2630",2022-04-07 17:45:00,"13.6673"
"2631",2022-04-07 17:50:00,"11.0904"
"2632",2022-04-07 17:55:00,"7.21474"
"2633",2022-04-07 18:00:00,"6.08489"
"2634",2022-04-07 18:05:00,"5.4561"
"2635",2022-04-07 18:10:00,"1.04118"
"2636",2022-04-07 18:15:00,"-3.41222"
"2637",2022-04-07 18:20:00,"-5.39151"
